movieId,tagId,relevance
2070,574,0.0272499999999999
6545,616,0.0807499999999999
5968,853,0.064
2427,418,0.05125
2155,668,0.1902499999999999
6485,321,0.0127499999999999
8913,537,0.05875
4137,56,0.0247499999999999
54372,310,0.0132499999999999
4776,471,0.2334999999999999
90870,671,0.0182499999999999
182853,88,0.0655
101942,775,0.0057499999999999
296,1087,0.0205
102684,412,0.0717499999999999
1437,786,0.0125
8057,529,0.11075
199307,562,0.0227499999999999
105254,473,0.11725
1130,636,0.0037499999999999
73000,468,0.3954999999999999
27888,314,0.16275
152,11,0.0185
3069,1017,0.1054999999999999
2406,811,0.0855
58301,554,0.2917499999999999
168122,892,0.025
97866,1039,0.0257499999999999
132012,565,0.4225
62834,306,0.02975
79185,1021,0.0145
108056,128,0.51575
146028,936,0.1699999999999999
167620,707,0.0424999999999999
51207,441,0.0262499999999999
3049,1104,0.3185
195921,951,0.39125
3578,458,0.54675
5844,1047,0.0954999999999999
4921,743,0.0964999999999999
26732,404,0.0187499999999999
49530,404,0.0192499999999999
102005,250,0.1134999999999999
26271,908,0.11475
3425,475,0.17375
93578,186,0.0235
7486,1008,0.643
6892,294,0.59275
8833,228,0.05075
59336,268,0.08625
7194,89,0.014
6330,651,0.011
101283,912,0.0045
7072,666,0.351
8908,16,0.0197499999999999
110387,864,0.1235
79185,566,0.04725
33817,932,0.03525
43744,353,0.0444999999999999
26111,781,0.031
160271,976,0.003
25995,541,0.0097499999999999
3006,596,0.08675
65514,395,0.1952499999999999
7284,853,0.0215
3763,820,0.0122499999999999
7066,94,0.12125
68099,433,0.06
31148,716,0.03875
85131,766,0.1009999999999999
484,632,0.0252499999999999
506,367,0.0479999999999999
80839,567,0.301
197201,666,0.2324999999999999
61373,217,0.0115
116411,381,0.0344999999999999
97936,820,0.0157499999999999
6740,328,0.151
224,554,0.4054999999999999
36,978,0.0132499999999999
37731,1108,0.0935
26398,513,0.0655
5419,833,0.03875
189873,542,0.007
338,961,0.202
73804,79,0.03625
1471,895,0.0429999999999999
6020,567,0.1382499999999999
141826,405,0.0404999999999999
2007,1076,0.0077499999999999
706,46,0.125
651,998,0.0484999999999999
130684,50,0.0424999999999999
7183,224,0.0112499999999999
6324,826,0.005
54328,891,0.04325
170907,560,0.0195
8755,570,0.03475
7704,967,0.5295
85438,1000,0.14175
33168,170,0.0479999999999999
1659,412,0.37625
1334,192,0.22825
775,557,0.1589999999999999
4035,668,0.344
2261,98,0.0677499999999999
5069,942,0.0359999999999999
5524,848,0.0082499999999999
38304,720,0.0529999999999999
2100,659,0.0127499999999999
4982,1117,0.027
92264,92,0.007
161582,817,0.0712499999999999
1795,1062,0.1947499999999999
7241,700,0.0384999999999999
5992,183,0.04725
5701,759,0.11525
73321,726,0.1897499999999999
3201,82,0.20375
73101,1014,0.1069999999999999
650,897,0.23225
80615,101,0.04725
5332,1060,0.04025
26736,1041,0.078
73089,525,0.09975
274,829,0.1387499999999999
5625,1007,0.066
26770,17,0.0097499999999999
130636,16,0.0314999999999999
4618,388,0.1397499999999999
6038,596,0.8979999999999999
6347,978,0.0329999999999999
116307,15,0.0022499999999999
5214,2,0.03325
6020,370,0.067
26178,247,0.0667499999999999
5506,220,0.275
114692,637,0.26425
111251,167,0.05425
3700,367,0.03825
115713,323,0.8362499999999999
1254,628,0.0225
135278,550,0.0479999999999999
62250,338,0.0959999999999999
139106,694,0.2339999999999999
4611,50,0.09575
4822,481,0.0989999999999999
4663,506,0.029
3817,518,0.0287499999999999
47306,854,0.601
6981,88,0.0015
52838,588,0.0187499999999999
65181,835,0.04675
86668,449,0.22575
70643,510,0.05925
71902,769,0.0265
5452,649,0.03825
7942,305,0.184
137,261,0.0187499999999999
118985,106,0.007
1417,796,0.0459999999999999
107,724,0.018
163512,256,0.0072499999999999
4177,928,0.0132499999999999
7117,378,0.32575
1250,1071,0.4125
1246,945,0.0509999999999999
116975,41,0.0122499999999999
70366,1098,0.10175
98013,723,0.0142499999999999
74131,822,0.1725
31956,285,0.1382499999999999
528,360,0.11175
6354,995,0.16725
71902,500,0.0127499999999999
129514,831,0.09625
6678,731,0.1505
67223,418,0.0489999999999999
7014,1123,0.29125
6981,218,0.1337499999999999
104374,426,0.207
59753,914,0.0285
88495,812,0.0295
4900,1026,0.0474999999999999
3258,276,0.401
2450,930,0.015
4249,547,0.24025
747,538,0.0732499999999999
69685,621,0.73675
5216,34,0.0075
5729,1096,0.0212499999999999
1322,1,0.0454999999999999
8035,512,0.0374999999999999
3567,279,0.14475
6316,263,0.0137499999999999
1302,945,0.0645
6903,1111,0.0177499999999999
3317,165,0.15675
4694,958,0.0247499999999999
4889,946,0.0122499999999999
5722,724,0.0125
1301,1107,0.03425
7815,818,0.0272499999999999
81847,564,0.22475
4687,935,0.0055
61729,21,0.30025
2203,365,0.3037499999999999
5422,362,0.1985
9004,901,0.03725
96667,7,0.0504999999999999
193647,664,0.1942499999999999
707,1078,0.0295
3682,614,0.11675
4644,1087,0.0117499999999999
111251,672,0.0255
176751,584,0.1064999999999999
3016,612,0.0267499999999999
5947,226,0.066
71325,550,0.03825
182479,565,0.0939999999999999
31963,492,0.0055
5742,10,0.02
118466,794,0.0444999999999999
7177,836,0.0725
77810,1050,0.10225
61,994,0.0757499999999999
1313,52,0.1039999999999999
151695,299,0.4275
149354,297,0.1639999999999999
351,1045,0.06
6505,616,0.5035
165937,717,0.1069999999999999
60293,853,0.05875
4325,157,0.01
6918,239,0.0067499999999999
130634,463,0.08725
7341,504,0.1252499999999999
7236,182,0.0782499999999999
1144,485,0.0062499999999999
2626,1122,0.04925
5431,386,0.0949999999999999
1473,987,0.0564999999999999
5486,843,0.0222499999999999
5012,953,0.04825
1750,967,0.17825
96367,483,0.0379999999999999
6860,348,0.14475
4229,641,0.0499999999999999
27717,971,0.41425
5309,407,0.04275
4824,174,0.0122499999999999
3677,1075,0.0067499999999999
7650,293,0.0504999999999999
60647,4,0.0374999999999999
3993,1127,0.08675
741,852,0.081
3580,840,0.10475
2858,329,0.51725
3491,85,0.075
94985,482,0.1745
3200,429,0.0222499999999999
50842,487,0.03825
85438,417,0.0657499999999999
38384,619,0.12175
57873,518,0.013
5658,435,0.03675
92904,645,0.59575
4464,802,0.0225
5472,351,0.1835
32596,7,0.013
2817,1011,0.154
27073,855,0.2857499999999999
4098,834,0.0205
5416,459,0.04325
3811,1103,0.0359999999999999
3615,64,0.9895
100810,1072,0.2309999999999999
106441,294,0.0837499999999999
1322,982,0.213
43914,400,0.0035
60526,58,0.024
7360,818,0.0489999999999999
94469,104,0.0035
58998,286,0.1609999999999999
90947,33,0.0574999999999999
757,1033,0.0185
6554,928,0.0177499999999999
163134,551,0.2937499999999999
59753,331,0.34875
6834,336,0.0675
165969,741,0.0544999999999999
2159,474,0.7135
79720,339,0.0369999999999999
112,702,0.175
72356,1086,0.0287499999999999
2887,859,0.0175
3399,137,0.0237499999999999
1098,84,0.0162499999999999
5222,583,0.259
181751,919,0.0852499999999999
5933,932,0.05025
2068,156,0.28125
6782,290,0.009
164411,774,0.1265
183323,163,0.0097499999999999
5484,922,0.018
7143,494,0.0182499999999999
86295,738,0.0085
1296,1104,0.4227499999999999
3729,528,0.071
594,768,0.0529999999999999
3592,521,0.015
177243,81,0.091
4854,965,0.0162499999999999
26746,356,0.34025
59753,1080,0.0015
694,497,0.05275
3192,1091,0.942
6979,426,0.1134999999999999
33861,96,0.2002499999999999
26317,889,0.0969999999999999
1918,453,0.05825
54775,930,0.0237499999999999
68073,234,0.0369999999999999
176103,249,0.06075
49272,338,0.3492499999999999
2991,426,0.1154999999999999
5369,678,0.02975
81182,1073,0.78175
2781,114,0.0324999999999999
71823,77,0.0112499999999999
80185,665,0.0077499999999999
8463,817,0.1029999999999999
3934,44,0.889
25916,925,0.0187499999999999
165069,988,0.0062499999999999
2923,669,0.0632499999999999
7183,163,0.0062499999999999
6467,382,0.0564999999999999
67361,951,0.7215
4994,57,0.78075
27790,65,0.023
3489,1070,0.476
26717,569,0.1277499999999999
5397,458,0.08975
44972,719,0.23175
144976,829,0.38075
90428,1,0.0242499999999999
70344,515,0.006
141816,878,0.09425
5246,919,0.5325
34148,585,0.11825
2660,681,0.04525
49766,902,0.04625
215,416,0.0132499999999999
25850,429,0.0272499999999999
5385,519,0.43775
117861,807,0.558
89337,18,0.12125
57637,1072,0.182
6947,533,0.0434999999999999
104583,422,0.0885
44900,65,0.04975
128320,785,0.05525
5812,546,0.46775
3054,46,0.1624999999999999
71542,773,0.1009999999999999
474,372,0.0247499999999999
5923,1086,0.029
72692,1064,0.35975
3609,245,0.0092499999999999
71108,1075,0.0075
4770,1022,0.10875
71691,26,0.1004999999999999
6139,95,0.027
112316,771,0.2405
200630,823,0.2654999999999999
38061,974,0.1372499999999999
3679,863,0.09
4278,1090,0.48675
1642,389,0.3844999999999999
63082,213,0.0197499999999999
40412,200,0.0047499999999999
3129,649,0.0305
2467,121,0.4765
838,721,0.0504999999999999
83411,990,0.0464999999999999
7086,602,0.26
3677,818,0.0935
5519,983,0.11175
508,992,0.37925
5526,766,0.131
92152,688,0.0212499999999999
8024,332,0.06
64695,203,0.2475
4239,620,0.067
33493,572,0.0175
461,554,0.303
349,78,0.0344999999999999
201242,603,0.56225
179,97,0.11925
5745,745,0.384
183295,975,0.0107499999999999
26782,267,0.11375
119218,1079,0.025
2402,717,0.306
26226,1047,0.0369999999999999
119153,922,0.03475
4533,161,0.0205
2000,934,0.04225
152515,737,0.0172499999999999
1703,596,0.066
71838,442,0.05175
1996,950,0.1515
76860,222,0.06025
357,202,0.009
4526,506,0.03325
6924,893,0.3125
7884,267,0.0339999999999999
6357,750,0.5305
128512,446,0.23725
52591,414,0.14575
7414,314,0.51775
1330,935,0.0055
998,1044,0.03325
96700,66,0.127
5001,247,0.0247499999999999
84570,1102,0.03325
25975,469,0.3532499999999999
6306,188,0.46175
142115,278,0.11775
117922,263,0.0145
3360,866,0.0105
4431,443,0.57825
6828,844,0.22425
2118,188,0.4935
72591,408,0.0329999999999999
8872,1021,0.016
94503,896,0.21775
2294,431,0.2165
57528,135,0.029
50068,7,0.0895
27329,567,0.1139999999999999
2353,594,0.0745
78679,720,0.1149999999999999
690,710,0.2185
1832,73,0.173
26699,1020,0.39925
6347,860,0.0559999999999999
7900,637,0.027
59607,1092,0.1584999999999999
942,520,0.023
25840,136,0.024
91808,851,0.02975
47805,241,0.1594999999999999
838,684,0.03225
6314,820,0.009
268,395,0.0845
48035,945,0.016
8374,241,0.0399999999999999
56333,882,0.15225
142420,961,0.04475
171749,34,0.0319999999999999
8187,972,0.31775
574,157,0.0182499999999999
109864,736,0.0152499999999999
95218,944,0.0105
1315,666,0.1029999999999999
55052,357,0.0255
8981,477,0.0747499999999999
107771,1076,0.0217499999999999
997,654,0.0167499999999999
532,1043,0.0102499999999999
200630,1112,0.15025
140074,548,0.1604999999999999
695,982,0.16025
4617,44,0.03675
154915,826,0.02
1463,94,0.11875
5513,139,0.0292499999999999
96304,338,0.53125
162600,990,0.385
3248,87,0.0389999999999999
7454,937,0.23475
143309,616,0.11075
3148,1118,0.05825
7786,670,0.019
81564,722,0.0147499999999999
122940,93,0.05275
58291,335,0.24675
176937,1107,0.03425
6653,419,0.15525
133945,199,0.03725
84950,140,0.0152499999999999
7288,740,0.1034999999999999
60487,1108,0.386
5739,477,0.09675
31807,570,0.031
54910,465,0.26325
202103,808,0.05625
7031,929,0.0539999999999999
5395,861,0.0584999999999999
765,746,0.03425
27812,575,0.0677499999999999
196175,540,0.11225
174395,457,0.4679999999999999
514,241,0.0489999999999999
59832,196,0.26375
77893,989,0.0359999999999999
176935,563,0.03575
7102,1109,0.085
145096,812,0.218
7792,596,0.721
3032,874,0.1725
96815,719,0.2947499999999999
33629,1072,0.1609999999999999
6178,323,0.5575
3480,1002,0.003
90528,706,0.0095
2413,332,0.0305
32582,60,0.0085
327,844,0.147
6027,152,0.04575
41025,107,0.0595
2445,729,0.16025
2276,974,0.0732499999999999
4802,276,0.179
2494,736,0.0075
169902,153,0.0237499999999999
31785,494,0.0217499999999999
282,147,0.022
6078,786,0.0162499999999999
3439,689,0.05675
151735,182,0.03325
34538,406,0.0514999999999999
69784,8,0.10125
69699,270,0.973
41617,877,0.05075
1180,547,0.0979999999999999
132496,997,0.0725
6714,591,0.0052499999999999
1347,1104,0.569
51084,485,0.0222499999999999
27461,286,0.05875
107707,283,0.655
6751,558,0.263
594,1061,0.0255
93420,1076,0.0165
85312,753,0.4955
4167,397,0.0449999999999999
90576,831,0.0105
60201,633,0.009
7169,1007,0.0514999999999999
2285,544,0.0974999999999999
4413,381,0.0474999999999999
26691,953,0.0805
6964,513,0.03475
3319,427,0.08825
516,439,0.2214999999999999
4092,236,0.0539999999999999
4433,376,0.4117499999999999
331,422,0.0785
26117,680,0.0095
197199,532,0.21525
135823,118,0.213
89090,715,0.1584999999999999
148626,844,0.3754999999999999
6169,69,0.007
91199,720,0.03875
8532,167,0.155
973,608,0.0954999999999999
4583,569,0.03675
543,1032,0.1029999999999999
6234,712,0.03475
7785,640,0.59425
8574,524,0.215
145030,589,0.05325
72672,605,0.12175
3822,609,0.22325
4875,87,0.0247499999999999
4993,772,0.0187499999999999
26349,124,0.0399999999999999
7027,798,0.1074999999999999
26242,634,0.6905
25763,813,0.1375
8955,975,0.0067499999999999
6125,321,0.021
104339,1086,0.0632499999999999
3972,1121,0.015
99149,1114,0.1257499999999999
5604,1087,0.0107499999999999
4413,690,0.05225
4615,206,0.02
28,516,0.0257499999999999
92481,217,0.0132499999999999
3160,64,0.027
5380,312,0.0747499999999999
5575,887,0.0232499999999999
5687,452,0.4255
147246,947,0.0117499999999999
5876,513,0.0187499999999999
1213,454,0.12375
6239,724,0.0885
92817,89,0.1265
7657,624,0.05825
177765,92,0.024
6000,792,0.5925
26391,162,0.183
4792,1016,0.0429999999999999
25855,1023,0.61725
1203,59,0.0454999999999999
134528,15,0.0035
71530,292,0.269
6645,77,0.41325
165239,824,0.04875
62137,46,0.128
8584,9,0.04025
116859,361,0.03475
167370,274,0.0735
85763,328,0.476
63276,453,0.03
5756,930,0.0685
961,856,0.0539999999999999
2781,335,0.14625
102588,611,0.20475
3298,894,0.0272499999999999
88672,953,0.04625
4381,461,0.04225
2013,129,0.1745
192081,616,0.0655
2944,181,0.3515
143245,442,0.05175
5175,187,0.01
3886,811,0.0984999999999999
265,181,0.027
3768,192,0.1059999999999999
165069,336,0.0105
1652,421,0.031
196417,924,0.017
134326,32,0.0939999999999999
3568,971,0.527
3945,670,0.0215
112727,722,0.0145
26,388,0.2425
5971,927,0.0102499999999999
597,1119,0.04675
142422,775,0.0117499999999999
193647,751,0.06
52528,200,0.0075
122,728,0.0489999999999999
8661,25,0.0529999999999999
1081,396,0.2055
6565,10,0.202
5163,84,0.0117499999999999
8387,522,0.0745
127208,995,0.1659999999999999
3695,928,0.0287499999999999
58291,313,0.11125
3689,81,0.05275
135861,670,0.009
59295,523,0.018
1393,311,0.17125
2079,541,0.05525
6616,842,0.0584999999999999
2502,961,0.1997499999999999
47830,785,0.0037499999999999
194004,1076,0.027
1472,256,0.0145
104218,212,0.11875
157338,87,0.1019999999999999
1006,746,0.04525
25938,951,0.1235
106766,967,0.20525
5621,89,0.0262499999999999
2461,743,0.197
41753,144,0.121
5687,772,0.012
151455,907,0.04525
6467,938,0.0062499999999999
161,838,0.03125
134230,648,0.003
164981,545,0.23625
59832,144,0.24575
58964,567,0.09125
56757,439,0.08675
58975,715,0.081
7065,160,0.26975
2510,527,0.05925
95307,141,0.0732499999999999
26875,1107,0.0147499999999999
4694,871,0.177
34532,1091,0.2095
53919,299,0.55375
2984,1017,0.04375
835,653,0.0157499999999999
65133,902,0.03475
157274,537,0.0255
101283,1049,0.1024999999999999
104089,107,0.08825
75,921,0.064
1496,150,0.0147499999999999
141816,482,0.0705
25870,311,0.16175
25839,621,0.0329999999999999
26587,96,0.0125
89945,146,0.147
94024,505,0.0605
6563,77,0.0152499999999999
26325,743,0.5805
91371,149,0.0539999999999999
5479,545,0.03775
1984,1058,0.0277499999999999
26101,947,0.04725
4782,309,0.02975
25797,326,0.22475
1203,841,0.092
5268,1120,0.0135
146210,198,0.0349999999999999
4198,673,0.0127499999999999
4074,841,0.0847499999999999
6183,1011,0.05375
405,756,0.0257499999999999
2194,451,0.06225
82684,288,0.0319999999999999
55288,951,0.11325
2096,627,0.1205
3,1049,0.11925
4681,631,0.0165
114552,469,0.27275
824,749,0.0479999999999999
72777,89,0.0247499999999999
3714,734,0.03125
33639,193,0.0257499999999999
158830,1023,0.04275
1598,1039,0.0147499999999999
71537,415,0.2355
1597,476,0.018
5581,455,0.09475
74677,240,0.37775
7304,710,0.3225
3940,695,0.0175
31502,201,0.0394999999999999
2061,195,0.5055
2386,1124,0.03075
8128,761,0.29025
68159,394,0.024
2312,825,0.1225
112727,504,0.10025
1650,1022,0.0125
27773,1068,0.009
87660,192,0.46475
127146,595,0.0414999999999999
1231,718,0.017
6414,166,0.246
7318,442,0.8887499999999999
1723,718,0.0519999999999999
60201,756,0.0205
60295,17,0.0232499999999999
76,240,0.215
158842,674,0.08875
858,1104,0.3389999999999999
3741,33,0.2955
8016,916,0.04425
32844,234,0.0165
176211,1016,0.4495
762,120,0.0717499999999999
6602,844,0.34325
27922,45,0.04125
26049,737,0.08825
996,49,0.14625
90647,713,0.0095
3537,1050,0.22675
60763,34,0.0077499999999999
99992,548,0.1357499999999999
5460,901,0.0277499999999999
113064,76,0.1475
104736,825,0.1765
5015,533,0.0822499999999999
251,759,0.1307499999999999
81564,706,0.008
48596,95,0.3532499999999999
1367,759,0.1887499999999999
127146,919,0.0954999999999999
42007,666,0.0305
141402,551,0.1262499999999999
7749,624,0.1262499999999999
1448,162,0.0765
1156,333,0.0132499999999999
27788,342,0.01
8767,318,0.024
5843,133,0.0509999999999999
185033,654,0.0319999999999999
8959,62,0.05625
72737,525,0.04375
1687,835,0.03225
2346,542,0.0067499999999999
65418,102,0.009
5173,693,0.0075
73392,843,0.1335
62137,336,0.0282499999999999
1804,561,0.0072499999999999
1299,1056,0.0242499999999999
32844,741,0.0135
168250,813,0.11525
2829,982,0.35075
153959,483,0.0295
6471,953,0.03625
1283,572,0.0822499999999999
68838,910,0.0865
4147,481,0.284
3539,1073,0.53625
26090,732,0.57475
42946,548,0.2145
163,848,0.0112499999999999
7272,851,0.024
72104,498,0.0147499999999999
6136,469,0.0185
129013,729,0.17075
5203,844,0.11625
180031,827,0.10275
32162,1061,0.03275
86014,589,0.54925
3968,546,0.029
172455,154,0.14675
3092,218,0.03925
356,386,0.0519999999999999
123947,792,0.286
5148,65,0.0155
104272,616,0.0865
96687,675,0.0484999999999999
411,344,0.067
2971,314,0.4872499999999999
4466,141,0.077
89582,607,0.0524999999999999
6784,1089,0.3155
26940,410,0.0767499999999999
1755,273,0.04575
25797,1125,0.028
117545,1062,0.27275
6272,949,0.026
76293,33,0.029
8154,638,0.0187499999999999
2110,83,0.081
131066,1053,0.09
4378,180,0.03425
4572,567,0.1034999999999999
3528,234,0.0389999999999999
3685,1079,0.0067499999999999
1348,321,0.0072499999999999
107987,208,0.067
118924,544,0.34575
74131,197,0.0262499999999999
1970,497,0.04125
50804,943,0.0434999999999999
91542,538,0.18475
31260,906,0.0324999999999999
79224,302,0.44275
91371,444,0.0125
1286,119,0.0035
116841,236,0.0815
2139,94,0.15575
563,221,0.0384999999999999
8751,922,0.013
120,891,0.04225
4206,893,0.0717499999999999
26398,125,0.0574999999999999
5198,704,0.0835
4630,687,0.0262499999999999
1471,708,0.009
2417,272,0.172
156755,315,0.1599999999999999
4643,483,0.0252499999999999
1093,11,0.0225
141718,844,0.2075
139859,763,0.138
86864,719,0.365
371,780,0.0787499999999999
92259,11,0.0277499999999999
8913,633,0.0055
80162,382,0.263
85213,131,0.1315
26901,785,0.0047499999999999
119565,925,0.0087499999999999
176419,778,0.0775
7286,886,0.1297499999999999
6536,275,0.0752499999999999
4369,325,0.15225
4094,231,0.25025
77795,597,0.02975
89650,527,0.1265
31347,267,0.03975
84950,347,0.0075
34645,543,0.082
30791,443,0.1004999999999999
26395,275,0.39825
5961,922,0.03775
60579,158,0.0185
44494,599,0.023
131023,572,0.0065
69324,248,0.08825
34063,830,0.16175
57772,896,0.0197499999999999
97194,661,0.0792499999999999
7008,187,0.0115
3158,697,0.0494999999999999
2093,524,0.3754999999999999
109181,69,0.0085
5581,1114,0.18625
54881,371,0.0295
33237,284,0.3275
132798,118,0.0752499999999999
4626,551,0.2022499999999999
182825,638,0.02
64321,422,0.14
8199,1057,0.1815
114700,214,0.0394999999999999
4941,167,0.0637499999999999
4135,11,0.0319999999999999
107348,498,0.028
2187,294,0.071
3700,651,0.011
86922,589,0.04175
750,505,0.86825
5199,738,0.0232499999999999
60289,411,0.0202499999999999
7084,968,0.0969999999999999
6434,52,0.05325
2370,696,0.0197499999999999
4500,770,0.028
8496,976,0.0037499999999999
4294,616,0.11525
3326,1017,0.10675
6541,564,0.1084999999999999
881,580,0.0275
5599,929,0.1119999999999999
36083,461,0.061
7136,841,0.0805
4932,142,0.0235
3581,567,0.0777499999999999
2426,419,0.019
1397,95,0.11275
101529,226,0.0257499999999999
5075,790,0.0722499999999999
53127,187,0.0127499999999999
179287,100,0.214
66310,884,0.0162499999999999
7993,535,0.1887499999999999
26850,818,0.121
122888,634,0.10775
3524,241,0.04525
59382,501,0.01
81725,258,0.072
25855,814,0.214
251,96,0.173
5974,772,0.0142499999999999
60418,1026,0.03525
8446,42,0.09075
87483,170,0.1265
6644,410,0.05925
1011,339,0.0329999999999999
73049,365,0.2495
8581,804,0.10175
5688,591,0.0055
27537,952,0.0409999999999999
352,1070,0.3129999999999999
167544,1018,0.03375
106491,968,0.0682499999999999
844,887,0.0122499999999999
6503,483,0.0245
8291,77,0.0147499999999999
422,23,0.10375
516,540,0.1435
30848,1121,0.01
25786,723,0.0192499999999999
3969,924,0.0344999999999999
4919,928,0.0085
6102,538,0.03575
143511,925,0.0147499999999999
5747,1057,0.215
6193,675,0.18125
193900,467,0.0514999999999999
141702,890,0.03025
3413,585,0.676
100581,1040,0.20975
86347,334,0.1952499999999999
93693,190,0.05525
89492,339,0.067
2012,423,0.0752499999999999
4695,586,0.0949999999999999
25753,270,0.8867499999999999
25746,989,0.03125
48682,745,0.0837499999999999
68159,622,0.0695
5268,257,0.05075
475,332,0.0112499999999999
110655,91,0.0077499999999999
5028,907,0.29525
51086,365,0.38075
127323,1034,0.08675
70093,538,0.067
4207,574,0.0374999999999999
133869,427,0.0444999999999999
5360,870,0.1435
6994,391,0.0705
5199,398,0.0424999999999999
3104,398,0.0682499999999999
161634,962,0.0095
79868,469,0.0494999999999999
1941,451,0.0195
90863,697,0.0232499999999999
100108,728,0.0285
5528,1058,0.0155
94780,330,0.031
8631,548,0.281
475,30,0.2274999999999999
51575,661,0.0579999999999999
140265,578,0.0277499999999999
3767,206,0.019
51063,128,0.18375
1083,582,0.0595
502,208,0.017
5754,784,0.0022499999999999
985,882,0.1109999999999999
57421,356,0.27925
79599,643,0.0722499999999999
4547,158,0.019
55814,558,0.122
36527,997,0.14
176829,835,0.02
159163,922,0.04675
5406,1019,0.0172499999999999
6874,405,0.0529999999999999
93326,489,0.0012499999999999
658,941,0.0605
48711,664,0.0314999999999999
189363,390,0.0832499999999999
61,636,0.0035
36535,220,0.4815
107408,128,0.25775
160112,197,0.0295
481,650,0.069
102684,66,0.0147499999999999
5243,1094,0.0157499999999999
166461,743,0.48175
32,659,0.017
1931,151,0.03825
178061,554,0.6825
155968,1041,0.0364999999999999
183197,461,0.10025
4078,864,0.14775
32914,8,0.083
1185,257,0.0252499999999999
2640,1109,0.0885
178063,633,0.0117499999999999
51080,261,0.3229999999999999
5867,1053,0.10325
3395,71,0.0082499999999999
117849,1031,0.025
5092,414,0.51625
85412,604,0.0469999999999999
186587,699,0.0057499999999999
2459,1107,0.0245
97194,130,0.059
31747,669,0.0504999999999999
72603,644,0.009
164,460,0.0677499999999999
106762,785,0.0072499999999999
176219,251,0.0354999999999999
102481,1005,0.013
4699,20,0.0777499999999999
122910,780,0.09275
45074,45,0.0329999999999999
82022,938,0.008
5730,961,0.05475
2868,934,0.0605
139855,447,0.0595
1485,855,0.1589999999999999
142420,936,0.4835
4275,266,0.375
4288,512,0.0775
33832,334,0.237
712,299,0.13
94401,721,0.04875
5643,833,0.11825
67422,255,0.0252499999999999
8327,1100,0.027
114601,224,0.0272499999999999
4265,994,0.05575
5506,461,0.04575
92234,646,0.5695
68941,137,0.0369999999999999
4444,847,0.04125
109971,948,0.984
117466,432,0.0414999999999999
188307,178,0.0494999999999999
160438,594,0.02975
94864,261,0.0172499999999999
6060,309,0.04775
166777,1088,0.0107499999999999
96407,101,0.0419999999999999
8459,8,0.2624999999999999
146688,1006,0.013
43934,998,0.0999999999999999
1879,800,0.0469999999999999
106508,229,0.0237499999999999
6643,262,0.0222499999999999
5642,191,0.1634999999999999
79333,233,0.0095
47629,168,0.0409999999999999
132128,258,0.20775
3328,73,0.17225
2475,539,0.0227499999999999
82527,480,0.0175
457,285,0.0595
7260,508,0.066
3567,367,0.073
31807,184,0.10225
3434,280,0.0245
184257,863,0.2825
176937,601,0.359
4500,824,0.2095
2082,778,0.0484999999999999
2017,849,0.10375
1903,1077,0.0082499999999999
170777,259,0.119
7032,874,0.21325
687,1064,0.238
26183,59,0.174
5437,674,0.0187499999999999
4787,801,0.34675
4867,182,0.04775
103210,284,0.009
6267,772,0.019
1410,337,0.0499999999999999
6345,144,0.11075
8714,1041,0.18525
551,564,0.218
5721,860,0.0147499999999999
4251,1103,0.15125
40973,952,0.03775
259,330,0.06075
75983,905,0.0235
80880,568,0.0792499999999999
103639,614,0.4842499999999999
1152,859,0.0102499999999999
330,592,0.05325
1707,239,0.0939999999999999
25,870,0.2654999999999999
110586,945,0.0369999999999999
143309,1107,0.014
1779,21,0.7915000000000001
26222,843,0.3175
751,373,0.0797499999999999
3766,333,0.0762499999999999
81639,221,0.029
60336,858,0.0192499999999999
113696,593,0.006
8918,541,0.0102499999999999
92954,899,0.2005
77833,102,0.0102499999999999
1860,1060,0.0042499999999999
32170,1123,0.241
424,763,0.27525
72249,358,0.009
140747,515,0.0007499999999999
6834,109,0.029
8404,381,0.1267499999999999
8643,291,0.0052499999999999
7458,305,0.05975
112399,136,0.03325
1584,135,0.08775
142507,233,0.0257499999999999
170153,94,0.03275
7781,849,0.1175
59810,323,0.8115000000000001
5622,948,0.0155
97779,8,0.4835
116859,880,0.0167499999999999
5214,582,0.03225
89377,727,0.684
4868,662,0.0067499999999999
187067,22,0.2194999999999999
50594,779,0.0642499999999999
3808,909,0.0692499999999999
2232,579,0.04175
6388,589,0.0205
81568,562,0.016
1862,210,0.0125
85412,97,0.3087499999999999
1718,77,0.0192499999999999
3129,52,0.0797499999999999
2841,781,0.0369999999999999
9,1115,0.0205
56145,967,0.6715
1953,178,0.031
136018,700,0.4832499999999999
345,265,0.17975
2031,286,0.10875
31429,439,0.05825
141844,787,0.139
31894,250,0.0379999999999999
1677,627,0.1245
6798,1057,0.21375
4714,47,0.0112499999999999
21,78,0.04425
6073,350,0.3077499999999999
177763,490,0.36275
134775,185,0.0549999999999999
8778,563,0.0107499999999999
1260,578,0.03175
3987,348,0.548
47999,172,0.3067499999999999
128360,218,0.7557499999999999
1283,1097,0.1337499999999999
26241,70,0.079
58870,312,0.1345
6480,1068,0.024
6499,1060,0.0349999999999999
6487,796,0.0384999999999999
184015,881,0.04475
71429,972,0.59625
3934,1025,0.092
67620,877,0.0672499999999999
31685,741,0.03
53022,1010,0.26775
1047,2,0.068
8927,1078,0.0237499999999999
3652,707,0.1272499999999999
66097,1033,0.0524999999999999
