userId,movieId,rating,timestamp
5114,36533,3.5,1428788090
125246,3513,5.0,956015374
99412,1235,5.0,1097690337
135785,2338,2.0,966311262
112222,367,3.0,847617820
138453,3093,4.5,1080674364
160137,337,4.0,1514827462
95737,2705,4.5,1520168664
67830,58803,4.0,1570565184
82279,1721,3.0,1480735021
101455,39446,4.0,1502365432
156358,6953,3.5,1167317163
158894,148367,3.5,1464896566
83591,3535,2.5,1505790990
67787,57640,2.0,1231125334
28288,5418,4.5,1146888506
136219,2558,2.5,1334372207
103558,2424,2.0,943362511
43623,112,3.0,857281937
131116,104913,3.0,1449412071
124903,912,5.0,855992605
6083,2161,1.5,1206545412
102680,8464,3.0,1114723756
141023,2019,2.0,1384407264
77714,8360,4.5,1089097188
59836,152067,3.5,1508382360
63653,152107,3.0,1541433102
41140,912,5.0,852740047
107165,3681,4.0,1116207895
29114,2043,5.0,955484172
53837,27608,2.5,1491568733
158488,3424,5.0,954683812
93451,5027,2.5,1123087877
60655,27347,3.5,1277829885
58005,2991,2.5,1113131693
116130,1275,4.5,1112024474
1358,30816,3.5,1494201679
51238,1610,5.0,1020821023
158139,8961,5.0,1474663525
4149,2716,3.5,1494280573
82043,2000,4.0,1190273042
97298,1025,4.0,843749568
45463,552,4.0,942404927
33453,3409,0.5,1133700939
65812,2263,4.0,1327540650
147810,3546,3.0,1262141091
113474,2502,4.0,1268757772
73925,3072,5.0,1449121782
65659,99846,2.5,1555394797
62015,2959,4.5,1390756282
34068,61132,3.0,1552924450
17228,33166,2.0,1209323195
93331,3355,3.0,968767437
108466,43560,3.5,1234064468
155403,223,1.0,832863924
83332,2731,5.0,1004511152
79739,3300,4.0,1533178274
80257,1376,1.0,941407788
35930,2124,2.0,976070158
77331,86332,5.0,1495231977
117409,3269,4.0,993409520
111814,2542,5.0,991016040
105419,37386,4.0,1468808039
62068,2353,2.5,1089804543
127466,103341,3.5,1525286252
127375,2140,3.0,1359347574
89646,539,4.0,1495759030
128614,6934,3.5,1554557812
130376,88744,4.0,1322866683
76537,2366,4.0,1377974857
13231,3444,3.5,1125270500
104141,150,3.5,1062631027
116064,1201,4.5,1458345420
79508,2294,3.0,955640254
154084,6709,3.0,1443404870
100439,1088,3.0,853155013
44429,98809,2.0,1478846399
112846,4866,3.5,1482778436
43846,122904,4.0,1545981812
86805,1172,5.0,1204184556
66517,3147,4.5,1458459546
46819,6743,3.0,1134524515
78307,3556,4.0,1082576128
91400,70984,2.5,1379150847
112667,141749,4.0,1495795729
35437,123,4.0,1447929510
93121,1784,4.0,1187693043
94839,68358,4.0,1407114588
118754,3367,5.0,974058270
152274,77561,4.5,1373489183
49195,1597,3.5,1096440171
51596,4090,2.0,1025675157
114885,2028,4.0,1007760096
8033,185,4.0,834601153
119695,3448,3.0,955230028
57746,2294,5.0,965312264
94482,55290,2.5,1207108709
92006,110102,4.0,1447099220
146056,2700,3.5,1330983049
129513,60069,4.0,1263264317
145080,180031,3.5,1543727736
152294,7147,4.5,1455664134
115908,1732,5.0,1429471277
106884,4223,2.5,1537919630
36635,34150,3.5,1493937412
32247,4770,2.0,1073507444
125121,8368,3.5,1456723611
1925,292,3.0,841763503
156498,1197,5.0,953611298
156897,5445,4.0,1043556492
156677,508,3.5,1136859650
153055,1616,3.0,1452548440
38844,1552,3.5,1168835136
67657,916,2.0,846932236
7454,1201,2.5,1111353437
30643,4228,4.0,1041100270
36595,6350,4.0,1204076680
145040,356,5.0,900705969
68114,5297,3.0,1128674762
75070,170707,3.5,1534715599
67430,115569,5.0,1447940606
601,954,2.0,1037586930
39654,3196,5.0,973548009
39870,1210,3.5,1309279274
127637,8360,4.0,1288636592
40928,1663,4.0,1169670499
66969,58559,5.0,1454890982
56424,1732,5.0,1389136912
2104,3114,3.0,1233052680
18276,2686,4.0,1153155706
106742,1210,3.5,1498860220
81476,4642,4.5,1280305782
116056,53996,4.0,1190502765
28312,8368,4.0,1518368219
42888,3994,0.5,1416715269
137331,6297,3.5,1118839868
28527,116797,3.0,1464169264
85506,102,5.0,867013667
92975,1024,2.0,903628578
14644,608,3.0,946387198
41849,48780,4.0,1503964287
149285,4016,4.5,1244683770
12146,273,2.0,1046771136
116312,4643,4.5,1418602124
97857,708,3.0,958705040
75861,736,4.0,851887176
153053,1234,3.0,938907781
14697,102481,2.5,1489505744
122045,36,4.0,1095743247
19139,762,4.0,955420834
135664,89761,2.5,1460577644
157796,1207,4.0,1065302478
53522,1206,4.0,1278011781
68420,5944,3.5,1257954843
48076,6870,5.0,1129143916
12771,42725,4.0,1443903153
82074,377,4.5,1518971800
86745,4975,4.0,1565996139
109210,2247,0.5,1434779796
29304,4105,1.0,1318626291
29065,55241,2.0,1565900729
98183,898,4.0,1040240054
58843,59615,3.5,1357399137
41471,2085,4.0,953767415
157113,1480,5.0,942168647
63646,88125,5.0,1557955932
21486,663,3.0,865359508
158733,1282,3.5,1486826604
126950,5989,4.0,1346349125
16800,102125,5.0,1454976299
60821,4816,2.0,1082980629
41003,3186,3.0,1080918009
131363,590,5.0,901132501
80224,4351,5.0,1495287990
126058,6790,3.5,1308353844
121851,3420,3.0,1067794084
17200,106918,3.0,1388729147
52105,413,4.0,1367737550
80597,522,3.5,1192898166
148802,68554,4.0,1485210003
148621,3675,5.0,1133204341
120419,1210,3.0,1296462255
157203,149406,4.0,1478229829
48678,2735,2.0,946793659
79712,173,2.5,1488489136
50692,2528,3.0,986086126
114722,2,3.0,946042633
138664,3949,5.0,1452438476
5371,2728,2.0,988248237
41487,7988,3.0,1089049653
67261,175,4.5,1398218856
53334,368,4.0,842895676
136833,44555,4.5,1527269813
11754,457,4.0,839792900
34421,141,4.0,866040289
148071,3723,4.5,1078880665
77393,3418,3.0,1049602947
112159,377,4.0,1225825116
134329,355,2.5,1177591982
145297,2093,3.0,901129396
81640,329,4.0,831891539
111090,173,1.0,1441059731
96833,5617,4.0,1421556775
56832,800,4.0,869489592
139883,2329,3.5,1504544118
113493,6870,2.0,1452547959
6836,158966,4.5,1560784694
140564,1208,5.0,1514836666
103370,296,5.0,963523329
44633,7438,4.0,1223988760
87580,7147,3.5,1505774785
14205,5,4.0,1113190367
25606,3636,3.0,983722150
30257,97172,3.5,1385842169
70455,778,2.0,973078470
93268,509,3.0,832478227
111953,5378,4.0,1564367598
115317,562,5.0,958678345
138442,2701,2.0,950925530
80902,1255,2.0,1169240362
59344,3556,3.0,1003702475
132611,4262,4.5,1462076838
83823,94777,3.5,1545734959
19101,1416,3.0,906324469
136346,8665,3.0,1556675366
39602,50923,3.5,1541713465
59310,71535,3.5,1488547218
156924,3088,4.5,1500843015
31502,1250,3.5,1199502440
24706,788,1.5,1221360396
127976,1178,3.5,1231171364
131774,2395,5.0,939662782
84814,106766,4.5,1571403831
114879,48394,2.5,1416841862
132754,7323,3.5,1097390990
94661,83369,4.0,1342528044
156862,1131,5.0,915529145
107355,3578,3.0,1272393197
55295,34162,4.5,1486145987
3583,63082,3.0,1446576486
111789,2976,2.0,973904594
159277,2997,5.0,961699949
90161,383,3.0,839780244
110525,1204,5.0,1010354673
92760,1882,2.0,1446600588
144855,410,3.0,847346019
144509,57504,5.0,1431445068
20858,8360,4.5,1166214556
89241,2458,3.0,1000941043
41622,4571,3.5,1076026550
27693,1513,3.5,1446961546
57461,761,3.0,976209021
58067,1214,4.0,974577032
67966,3100,4.0,952699919
75345,1196,4.5,1170734048
74979,225,3.0,846500530
100197,3983,3.0,1304644177
42202,26947,4.5,1521599468
74276,300,2.0,942494241
159019,518,1.0,1143431214
125711,91134,3.5,1489995424
84158,2917,5.0,1462392990
141460,1914,3.0,1076763088
85046,1200,1.0,1451491114
19802,16,2.0,833064803
16036,7153,2.5,1329607195
159652,26776,4.0,1225159455
85115,1035,1.0,1350424074
75173,593,4.0,836941458
127341,6953,4.5,1435235500
37475,1665,3.0,942681262
151585,6537,3.0,1087149179
151522,1203,4.0,901627164
17346,1230,3.0,950211473
150031,89745,3.5,1438992808
9852,105844,5.0,1390597340
33401,7153,4.0,1518912430
143298,50,4.0,1225408546
89538,34,2.0,1283253481
151078,750,2.0,1328117814
152896,3752,1.0,968897072
94001,253,2.0,1509880857
55012,6350,4.5,1563196844
81374,597,5.0,837253603
55462,6100,4.0,1114452044
43839,32,4.5,1190883239
50403,1088,4.0,859547025
151154,3897,4.5,1076794916
96939,32,3.0,1270544957
43954,457,4.5,1185399748
122853,440,3.5,1153249336
135252,377,3.5,1092364993
49998,950,4.5,1303173345
92316,1500,4.0,995833186
88562,1258,5.0,1141411349
40270,46578,4.0,1457383345
35994,1393,3.0,1062354088
89720,160,3.0,832724186
119443,104,4.0,1011852540
81392,405,1.0,960288275
62457,1961,4.0,1092767466
66186,6104,4.5,1263569628
27778,540,4.0,847300146
5264,63113,4.0,1226599978
78380,356,4.0,944410279
29625,296,4.0,1000587731
137382,1218,5.0,1065060256
90307,733,4.0,1315389574
142904,318,3.5,1180630427
114426,996,3.0,865281512
21002,194951,4.0,1547638646
82869,62,5.0,860363473
87969,59784,3.0,1459249423
65542,5816,4.0,1464632509
21424,59018,4.0,1304817504
25497,2291,4.0,1353466708
86546,5690,3.5,1118264179
55740,364,4.0,845077935
108341,8874,2.0,1151085172
144053,7090,4.0,1240354320
23134,1198,4.0,1245101560
101226,1206,3.0,1459052425
130708,587,4.0,924637051
61762,858,3.0,1184426281
32689,2648,4.0,957717423
6822,1682,4.0,1437677246
101729,37380,1.0,1564788293
44079,3114,5.0,1016838342
161472,1127,4.0,1229972918
153586,4148,4.0,1557961593
15185,8873,4.5,1111642055
147782,2005,4.0,946536830
148881,3551,3.5,1094876581
142962,3365,4.0,1402927113
60188,125,4.0,946181577
25591,587,5.0,1434595981
41449,2059,1.0,956632357
29425,8961,3.0,1447705470
36041,2359,4.5,1299190825
19217,5540,1.0,1047387580
147526,494,4.0,851949405
130231,3176,3.0,1146295231
23057,84601,3.5,1455294455
79232,182715,4.5,1538610538
94285,541,4.0,1063728474
63343,8798,4.0,1402424492
116233,89260,4.0,1505264405
35383,6539,4.0,1466284099
132767,1033,3.5,1483051663
52841,2094,2.0,924611725
25805,5146,4.0,1382488135
24236,4066,4.0,1283176181
3062,2340,3.0,1103957301
98511,2378,4.0,1370720448
109061,4405,5.0,1175678584
49131,50,4.0,1006057503
105118,5670,4.0,1093279457
115884,719,3.0,876060934
160243,103384,2.5,1562864543
127423,95441,3.5,1437127864
11235,3949,5.0,1544618419
43211,116897,3.5,1532431362
136031,6787,5.0,1189371937
6063,5669,3.0,1259821666
103377,32587,3.5,1117484016
121710,529,5.0,978636075
89745,1587,3.0,939225282
56835,508,4.0,836251482
45380,80862,3.5,1308541407
16746,2997,4.0,1456975964
132361,1036,1.0,1418242234
6312,2076,5.0,943720248
140815,8700,3.0,1229575372
18796,2791,5.0,1291435463
82994,30822,4.0,1236377652
36314,97304,4.0,1560970366
131115,4299,3.0,1093890552
95532,6539,2.5,1458742569
151003,2968,2.0,1225155309
157128,1429,3.5,1060747971
3689,4333,3.0,1023744043
127752,762,1.5,1149624786
2938,4270,0.5,1476628345
149477,2529,4.0,929363455
5346,30812,3.5,1483568341
107557,1017,4.0,883928552
93823,106782,3.5,1503031460
122025,60,3.0,965065721
41858,8623,4.5,1108713737
89394,5234,3.0,1091838041
12129,1376,4.5,1088913455
61412,1234,3.5,1486760696
46244,6731,2.0,1062992085
28398,94,4.0,853675403
58402,142509,4.5,1465257912
85052,551,4.0,858872015
60049,50,2.0,1196370120
63935,1219,4.5,1264117068
61925,231,3.5,1260483589
54065,2877,3.0,983960538
109194,98961,4.0,1548020378
82994,145935,4.0,1510538503
151017,110,3.0,1496276474
72343,1527,4.5,1106483398
17487,33166,4.5,1159851448
42855,7449,3.0,1224870692
70711,1416,5.0,858472422
77267,3675,2.0,982989758
58351,1732,2.0,1134597746
39338,53996,3.0,1204413927
155441,2011,4.0,1453173049
51428,96861,3.0,1502885106
114350,3949,3.0,1040929502
58942,140,4.0,854899609
19971,4011,3.5,1511188663
18643,58559,5.0,1484930498
123786,4993,5.0,1010431961
7341,112767,4.0,1462945108
150425,73017,2.0,1444529010
104345,168,3.0,834040034
68420,70223,3.5,1257956671
81200,4010,4.0,1068822617
161079,122882,4.0,1446962414
134386,6624,2.0,1424192080
67564,1610,4.5,1503452845
35898,68954,4.0,1459109702
103737,7099,4.5,1464359146
98874,3745,3.0,1330107630
74128,104243,5.0,1539198141
52692,4809,4.0,1180779208
31006,65088,2.5,1359117095
128693,110,4.0,1272286224
76629,912,4.5,1082521945
129980,1263,4.0,1068849547
124974,142448,3.5,1454941748
35540,2064,4.0,946867220
68394,57669,4.0,1263800459
115139,110,3.0,1471362704
159488,54286,3.5,1197071782
2685,1625,4.0,1118593141
29722,1243,4.5,1113487153
108107,2628,3.0,1171837842
70126,2067,3.0,938886188
136730,3174,3.5,1350509313
75344,1266,4.0,1085634388
128385,48394,3.5,1526769380
31929,49530,3.5,1262701047
98556,494,2.0,983216734
64238,434,4.0,834736561
48784,1237,4.5,1436128542
85744,1282,4.0,1393749600
100786,2001,3.5,1070636724
49468,7438,4.5,1090875934
148368,61024,4.0,1524913857
103938,46972,3.0,1267910764
49530,5152,3.0,1279729132
41819,2422,4.0,923698710
7114,1163,1.0,893869857
66833,3751,3.0,1513758552
12941,592,3.0,835608347
156953,353,2.0,845496832
19562,4011,5.0,1111485985
648,33166,3.0,1485100017
100510,3499,5.0,1284201004
48369,1222,4.5,1200165716
87168,1287,4.0,1145851624
99004,799,2.0,1019763905
8149,70361,3.0,1265588897
155146,26513,1.5,1473971719
86719,2124,3.0,1525709327
143835,38038,4.0,1192480475
122338,7013,5.0,1376756661
51699,308,5.0,1127271649
22498,77540,2.5,1309106936
84166,1206,3.0,1147302296
44763,150,4.5,1171743411
11539,96518,4.5,1475187343
155877,1215,3.0,974748558
69835,300,4.5,1129593693
111606,3476,4.0,1116124681
100399,440,2.0,1264275962
92928,3174,1.0,1230547448
112409,1252,5.0,940678185
147870,122882,5.0,1460835147
50121,163134,4.5,1532891068
117651,31658,3.5,1140514666
141877,163971,4.0,1487284022
117374,1663,4.0,1081278021
58885,105731,3.0,1532204232
110243,2642,3.5,1242963601
127930,107348,3.5,1484630634
48881,2616,2.0,1111639431
137957,1265,4.0,1468387956
134363,39,4.0,1491381286
17458,1036,4.0,1121838545
17051,90870,2.5,1420430909
103532,70286,4.5,1515088415
124905,1025,3.5,1480241388
150115,79132,4.0,1541681406
61010,8528,3.0,1163535122
122961,467,3.0,843836108
108610,54001,2.5,1271983753
81231,2455,3.0,1194775479
76485,580,4.0,942068505
4229,3676,5.0,1310659445
41134,11,3.0,837966646
152281,7584,5.0,1313816843
55689,112788,2.5,1430678537
27600,4848,3.0,1547430973
141426,96610,4.5,1429709221
117283,3925,5.0,970609608
94026,45732,3.5,1330677781
58152,1200,5.0,1499647641
37931,367,3.0,1123798040
76531,2975,4.0,942307594
1208,1036,4.0,1120536132
63398,2915,4.0,943873091
157060,661,5.0,975508265
69880,110,4.0,1372284873
25859,4262,5.0,1182482737
153995,1197,4.0,1162098817
114818,3261,3.0,980464779
104867,520,3.0,1098098183
88533,8961,1.0,1551435158
148301,31878,2.0,1285384082
109945,2455,5.0,1442753053
61207,87306,4.0,1324453893
60739,2997,3.5,1359220591
56745,63,1.0,1085756959
68988,595,3.5,1284922009
26276,213,4.0,974791406
122029,2424,2.5,1249594654
161897,188773,4.5,1569603824
69787,142997,3.0,1465452140
124668,266,4.0,944930820
38359,5673,4.0,1060659679
145948,45722,3.0,1253869082
140686,8644,4.5,1515945297
58686,322,2.5,1081842356
100489,34150,3.5,1279828425
122099,593,5.0,1005230450
62339,527,4.5,1378196994
137019,109487,4.5,1426171882
40295,1854,3.0,951559555
81852,3623,3.0,1150990493
98235,4306,4.0,1468197035
106416,5618,4.0,1209520138
61911,79702,4.0,1290071791
105255,32587,2.5,1457716174
74608,653,3.5,1076957805
76671,4306,5.0,1112669863
47211,497,3.0,1113776671
105504,2331,4.0,951090074
110248,1391,3.5,1121071733
157975,3994,2.0,1541083730
88233,57,3.0,835688183
118906,27801,2.0,1557749493
58687,4896,2.5,1506561755
16371,111360,3.5,1499614388
25925,135290,5.0,1517660612
65370,417,4.0,835691728
50493,4754,4.0,1146051350
11566,3593,1.0,1120606603
147184,61323,2.5,1420041492
78464,1097,2.5,1292523126
86308,1610,4.0,1190162614
60778,79357,5.0,1511016646
135375,3681,4.5,1552272072
120015,56587,4.0,1215126615
152079,1639,3.0,1131294204
26435,3072,4.0,994814759
23283,4226,4.5,1308955083
47771,1124,3.0,856449798
9594,16,4.5,1148508353
131549,356,4.5,1540782468
37703,4480,3.0,994318263
151417,7178,2.0,1075242141
95503,3326,3.0,1002127740
69117,4030,3.0,1506215099
116254,1094,5.0,938970800
144128,2037,4.0,1032079445
113961,4776,4.5,1135781347
31261,253,3.0,1457145867
107350,58295,3.0,1223237126
82976,5952,5.0,1496379398
102109,5219,2.0,1046390307
114116,1956,3.0,913334821
143561,802,4.0,974716125
144488,1189,4.0,1378731954
35018,81834,5.0,1446586588
45597,86835,3.5,1463941172
43511,588,3.5,1163096134
152909,2890,3.0,1268118531
144974,1704,4.5,1092182279
5493,1625,5.0,1012835430
101729,1997,3.5,1564784774
4781,858,4.0,865971675
122720,4571,3.0,1068490527
147198,4855,4.0,1421963254
35702,2916,5.0,1453021959
76136,112897,3.5,1437759088
110685,2329,3.5,1504729032
151102,53956,2.0,1323037423
46413,2383,1.0,1356276568
159380,7396,4.5,1168822098
51266,2997,5.0,1389936107
130910,4902,3.0,1524410773
35891,3088,3.0,1128425717
16494,708,4.0,1078242743
149957,599,4.0,1250096174
5242,1883,2.0,954047730
13616,46976,4.0,1292169400
37147,766,4.0,845753434
6145,6350,5.0,1457898368
128816,2336,4.0,946078428
75778,784,2.0,857317429
102878,56367,5.0,1520707432
27922,34542,3.0,1273736309
97239,4776,4.0,1111572861
103894,1566,4.0,1061222341
8879,954,4.0,964211536
38193,8874,4.5,1225235481
9084,1185,5.0,975559678
67698,47629,5.0,1326825179
154137,3039,4.0,1399746587
92519,2700,5.0,1161563434
57165,273,3.0,1165246088
50659,7924,4.0,1105848628
134238,1206,1.0,1007136043
17364,2278,5.0,984197279
72935,356,5.0,1568880226
26900,2165,3.0,943632452
109158,5991,3.0,1415494525
84640,101864,3.5,1448467460
136469,539,3.0,1224039123
22084,435,4.0,965497122
106750,2301,4.5,1284963501
107957,2944,5.0,945017719
44639,69122,3.5,1276877981
110827,42,4.0,836984811
126940,653,3.5,1455254397
98189,260,5.0,1021558766
127919,3020,5.0,1260851170
87867,1261,3.0,983147618
89728,166,4.0,948955993
114463,88129,4.5,1522143878
42148,3052,3.5,1055438404
4405,64957,4.0,1238462051
88679,53125,4.5,1298087927
14845,3745,4.0,1439129569
99785,922,4.5,1167350995
131341,26865,3.0,1519233401
106550,88932,4.0,1445718645
95909,150,4.0,1332065669
125823,115617,4.0,1437781682
108328,500,1.0,1037294584
16520,2352,4.0,1163177730
153856,60756,4.0,1504898499
23019,260,4.5,1226019173
115609,32587,4.5,1165613049
143606,2701,0.5,1214710298
106554,1885,3.0,955251750
113206,91500,4.0,1446628518
128850,116823,2.5,1526693435
161382,56174,4.5,1451010939
129093,1991,4.0,960238216
101178,2161,3.5,1282094161
141771,68358,4.0,1325935457
103696,112852,4.5,1513426021
92046,60943,4.5,1234315941
150657,72641,4.0,1437930009
71928,74789,3.0,1454745398
129800,858,5.0,938794617
80823,2162,4.5,1219934450
47792,2919,4.0,966360260
22827,471,2.0,1094185483
54243,3969,4.5,1437774568
158289,2028,3.0,954224325
98651,2918,4.0,1063316217
50608,1246,4.0,1073337548
136163,514,2.0,997382445
38419,2395,4.0,971067937
66242,428,4.0,837058956
159671,26133,5.0,1456923337
146723,5103,1.5,1460518333
146221,2144,5.0,998705035
91937,40629,4.5,1137206628
148881,7205,3.0,1094942242
27932,7254,3.0,1429848092
78873,4928,5.0,1257970640
148319,3623,5.0,1042208767
99207,2953,2.5,1293477420
145811,2513,3.0,1296275032
102292,55442,4.5,1253633974
57454,55276,4.0,1485293391
102701,37475,4.0,1460172901
29915,6365,4.5,1500637443
123354,40629,5.0,1437804067
10754,39292,3.5,1546240105
73920,100714,5.0,1482588157
157804,91500,4.5,1551522226
117774,1674,3.0,939423244
140721,2006,3.0,1156170004
99241,34150,2.5,1558904568
106723,54286,4.5,1493564044
158695,2455,3.0,1393096429
17429,8919,4.0,1129775871
67330,4226,5.0,1115695421
39415,4095,4.0,1170916397
109435,6305,3.5,1481853055
133101,5872,3.5,1121124113
125430,42734,2.0,1479334166
99142,2467,4.0,959470514
12781,1291,5.0,1442462470
93711,53127,4.5,1464253597
33793,6323,3.5,1057459211
111984,246,4.0,842609627
63979,2628,4.0,1047230462
71980,3141,4.0,1013985242
33806,40732,5.0,1446619462
58266,5952,5.0,1124125913
113548,1257,4.0,1074798973
119204,2987,3.5,1228617357
19857,1333,5.0,945366654
93182,2571,2.5,1168328555
55828,239,2.0,1112127359
156480,3260,3.0,974792744
33595,174909,4.5,1512841114
88838,511,3.0,990202454
4159,1214,3.0,1376107633
43623,736,4.0,857281794
100413,2881,2.5,1280319074
61010,27491,3.5,1168316446
73832,34150,4.0,1461420286
22774,2953,2.5,1436991792
160885,3491,3.0,974875513
50865,1196,4.5,1200847652
14736,185,3.0,830451740
34070,6979,3.0,1075231405
82924,1193,5.0,1039386784
38666,153,3.0,834604624
62121,224,2.0,945922368
111038,4380,4.0,1447224551
52624,160,4.0,945013740
117674,4238,3.0,1227947451
28304,46627,3.5,1536237348
58472,2671,4.0,1082087856
43012,1394,4.5,1256289013
140578,1883,4.0,899395064
13515,3114,5.0,962547743
143609,2916,4.0,998804523
18351,2916,2.0,980860166
1704,47,4.0,949276708
123105,3974,3.0,989673575
97845,4886,5.0,1446653685
37517,6796,5.0,1088109966
74608,34405,5.0,1183248346
140334,105769,3.0,1429625201
48360,6796,1.5,1141580391
44729,1201,5.0,1513249308
23415,2583,3.0,975066394
52985,1258,3.0,957303798
118076,59615,3.5,1213118910
83515,364,4.0,840402601
35293,4052,3.0,1426631281
74480,500,2.0,1534821261
31190,2324,4.0,955008874
91430,88140,4.0,1463085657
45511,181,5.0,839251351
35965,1635,4.5,1129370968
75082,1079,5.0,975955772
28902,1721,4.5,1207467329
56558,2804,4.5,1110829268
158836,3052,3.0,1416081065
21848,7373,4.0,1482612757
48756,5971,4.5,1192062528
141731,4545,4.0,1145662943
21767,8636,3.5,1227929177
7883,2571,5.0,1225583365
10009,580,3.0,902035779
75111,152091,3.5,1474206884
130285,2385,2.0,1048979084
61593,111,3.5,1476826296
153983,19,3.0,1567264378
78188,50,1.0,965213641
36876,1882,1.0,1521660507
85961,1680,5.0,1296351784
155638,223,3.5,1300126712
114350,1237,4.0,1079046055
160899,8371,3.0,1509579215
134534,87298,3.0,1342211700
37449,3247,2.5,1108455360
140242,587,0.5,1261903949
45104,231,1.0,845154631
102119,106487,5.0,1464953218
70795,94777,3.5,1553838192
123194,4011,4.0,1290819951
116775,3176,3.0,1217320043
101086,8228,4.0,1142400135
144105,134130,5.0,1558204781
38427,6283,3.0,1346715031
2516,1240,4.0,1158129076
152206,3396,3.5,1270550275
117952,3160,4.0,1124951232
34813,101741,3.0,1407286985
17646,2617,3.5,1143099255
156310,2506,3.0,1193187227
59878,1202,2.0,1210568323
161547,2997,5.0,966095782
48772,34,5.0,1460563574
40291,115170,4.5,1533565880
31213,1059,3.0,1111512448
48997,1258,4.5,1486158753
11739,1198,4.0,1241509783
103554,305,3.0,837588635
58402,173,4.0,1420865193
152710,48385,3.0,1177200002
59836,162744,2.5,1508382213
42516,34,4.0,1056415772
154972,27518,2.5,1432288626
65472,4701,4.0,1009669202
106384,1201,3.0,1484442972
73386,587,3.0,836196290
126904,1625,5.0,1008332877
56496,2423,2.5,1115238680
127446,3054,3.5,1521387188
1917,3330,3.0,1008372461
54665,1388,4.0,1112242181
116739,1371,4.0,1376026568
89123,1527,5.0,966701885
93246,1200,5.0,1047499741
54250,5971,5.0,1531171619
23206,72741,4.5,1267369636
56965,1100,2.0,1143593463
83687,2533,5.0,951151428
142013,48678,4.0,1554945895
148167,6218,1.0,1567885974
33940,2700,4.5,1436261875
62524,1590,2.0,1469812334
46460,80463,3.5,1337483347
84654,2770,3.0,1037923989
73872,296,4.5,1154660640
57675,1291,4.0,1020278373
14004,3877,3.0,1200141517
9496,1240,5.0,1488599254
63829,1245,5.0,976942637
114635,282,4.0,825638400
90188,588,5.0,1181125613
147343,163,4.0,1062710950
115276,1569,1.0,1118869726
73469,72998,5.0,1272060664
91599,780,4.0,1182793957
55948,110,5.0,1090283445
108412,13,4.0,1310080547
106607,1752,1.0,945014011
56553,2959,4.0,1558463328
8325,3386,5.0,974672906
114253,223,4.5,1084659882
12187,11,5.0,973214500
5973,316,5.0,837610271
6873,2355,4.0,945452099
97368,33834,3.5,1128101832
69387,1274,4.0,933595925
148122,2657,4.0,1561975972
94375,122906,4.0,1537132705
73782,588,3.0,952482199
36671,45726,2.5,1541889620
92276,6709,3.0,1079700410
138378,45499,3.0,1263956068
92918,369,1.0,833478526
42998,1088,3.5,1552452564
113051,41569,4.0,1170344094
14371,2856,4.0,996774495
63547,48780,4.0,1393032228
140354,252,4.0,828281041
148809,45499,4.5,1152316206
37350,349,3.0,838367826
79227,1994,4.0,1166795434
125464,3255,3.5,1107390893
62018,1387,4.0,944927878
152391,524,4.0,835638969
76960,185029,4.5,1532285428
94144,37741,4.0,1184436604
106249,2447,3.0,1011318214
121410,102125,2.5,1481047312
146876,3745,2.0,963172601
100680,104913,4.5,1564735531
76155,65225,4.5,1557194255
70447,71282,3.5,1310696176
67052,1019,3.0,974963689
70833,1259,4.0,1496383692
104253,589,4.5,1178943703
62249,46337,5.0,1193334698
3394,3156,4.0,1522347353
27386,1196,5.0,880223465
142271,59784,4.0,1430936486
79517,134214,3.0,1482590510
35821,440,4.0,899414118
148122,178061,2.5,1560518477
154808,1197,5.0,1288449629
110023,6794,1.5,1356048174
146578,1980,2.0,1114919975
150147,3408,3.5,1559427658
87497,5254,3.5,1436045674
89556,765,4.0,851241295
50243,6796,4.5,1108298622
37898,635,2.0,1012333347
55519,1259,4.0,953525081
84998,1644,2.0,976210303
52876,2722,1.0,1223765528
135512,588,5.0,836074719
15309,3362,4.5,1187576779
3924,356,5.0,851794148
2180,593,4.0,1453693077
76681,653,2.5,1199204613
27236,72378,5.0,1329058470
82738,377,3.0,842585211
100146,74944,2.0,1283695660
141745,748,1.0,1154844549
48375,2706,4.0,955415927
14789,3593,2.0,1077558399
155126,1175,3.0,975520014
50110,3972,5.0,1072935013
97671,588,3.0,1222311631
120745,2692,1.5,1260851431
146565,87869,2.0,1469920244
148071,265,4.5,1078880372
117487,3018,4.0,975342896
55445,2117,2.0,962428309
93717,800,5.0,974834489
125167,1355,2.0,991856480
4532,5452,1.5,1077175068
99834,1907,5.0,943306774
94872,134853,5.0,1500738074
82524,7396,5.0,1518023949
86956,176701,3.5,1514284485
149137,3701,3.0,965707753
93497,1358,4.0,1051134181
939,1042,4.0,962590544
60378,54001,5.0,1481394570
111031,1130,3.0,864651820
113264,2761,4.5,1492251514
118949,106491,3.0,1436909414
18220,2273,3.0,943349744
34172,2273,5.0,1571191777
109141,73211,3.5,1280784717
19217,4981,4.0,1047391370
91805,1212,4.0,956779679
117549,86833,4.0,1447199705
101839,5218,4.0,1215131744
41363,497,5.0,938897122
136234,76251,3.5,1273514767
147385,97921,4.5,1541699656
97042,7001,2.0,1082748306
51481,1320,3.0,965782666
140910,361,5.0,850700493
141169,87232,3.0,1420469809
14528,76,4.0,844962369
138917,6523,3.0,1061458046
128864,1020,3.0,1526214343
35079,6287,3.5,1155161033
