movieId,imdbId,tmdbId
104552,1890375,138496.0
195487,3496790,526034.0
171553,326963,124582.0
207313,8946378,546554.0
5301,72705,32617.0
3855,204709,46991.0
142256,72440,88348.0
196523,54618,83422.0
118224,81681,255685.0
190419,3314376,266065.0
179647,1699518,400020.0
182281,36603,205876.0
161346,3154310,278247.0
144376,3281394,239853.0
105653,1211956,107846.0
26802,105888,83761.0
6682,150433,7504.0
109720,2281159,204349.0
176625,1712192,301355.0
206131,7319822,602198.0
140343,109161,66799.0
149630,32742,61464.0
145348,62964,243691.0
106156,1937419,128129.0
199348,37197,60550.0
187413,1283472,181013.0
98183,54731,37343.0
174091,45000,102161.0
5411,57541,43532.0
171515,73764,85971.0
166621,2259122,386827.0
128247,33490,43800.0
88473,56566,121903.0
208579,473609,21011.0
2740,91343,48660.0
151603,3975510,323435.0
581,112651,32562.0
158400,91238,85013.0
142511,914813,57203.0
71938,59776,94663.0
33639,438205,14358.0
206797,6317236,524786.0
120849,1337066,24026.0
70282,775552,20856.0
122908,4154858,299538.0
71444,50870,41053.0
201090,83934,104403.0
203637,119320,2131.0
3451,61735,1879.0
284,117169,109560.0
180917,40830,254261.0
150880,238825,74921.0
51545,425379,11330.0
161070,1663222,263416.0
74870,80012,26771.0
117640,34680,183190.0
74688,989757,22971.0
44243,116861,19287.0
118768,1816681,240982.0
200526,7497366,555605.0
188271,928068,84816.0
141442,3104102,284048.0
6530,74811,11482.0
161506,435597,73772.0
189059,1683412,268891.0
81396,23825,43601.0
114363,1608334,84857.0
9011,40705,32558.0
186833,2381989,173603.0
6231,47873,43261.0
198489,83973,85198.0
172531,1027743,16322.0
7567,282410,13055.0
6709,285823,1428.0
109919,36651,145995.0
6835,82000,39916.0
112599,1971397,184866.0
176197,72088,257472.0
65738,105251,18543.0
121586,2866676,216440.0
189259,3851142,355386.0
98583,2062645,139325.0
175421,348841,72363.0
117148,1202540,22609.0
5000,64652,42612.0
183567,5612742,487702.0
130918,106839,110168.0
193671,70533,241310.0
180159,248640,21106.0
191427,1397086,105946.0
122317,134969,32139.0
6388,120001,49798.0
33117,93258,68883.0
171729,1179067,62737.0
157995,1235536,35026.0
88491,33803,43792.0
138721,33608,180778.0
194913,7232438,470719.0
168530,5271772,394723.0
109323,2072045,142573.0
108930,1855236,150093.0
7070,40724,3089.0
161756,121598,118195.0
188269,104853,228178.0
142115,296310,200813.0
190479,246158,64346.0
104213,87366,157862.0
208445,9614440,575958.0
185217,119679,133958.0
8397,105150,41774.0
123949,2463808,237808.0
170505,1528710,54548.0
113682,53661,336290.0
147768,101697,86211.0
86337,41530,43435.0
202948,84071,245307.0
136776,1887746,179966.0
142795,1592556,90682.0
6614,99819,3101.0
26215,65241,105627.0
190339,5222768,456154.0
85298,1569364,31162.0
199958,6089002,421465.0
139620,263438,81549.0
197449,6903084,458186.0
154620,66121,60948.0
114044,3177316,254191.0
185267,7245176,452558.0
31694,361411,57825.0
171741,2592464,164013.0
196609,4637832,340776.0
143389,1754109,158675.0
200166,201265,29822.0
166401,166948,87864.0
157827,270758,45330.0
186045,142804,10359.0
134917,2316868,192142.0
48319,454824,9664.0
193591,52946,72904.0
195989,8731308,550265.0
104920,270053,57892.0
153010,83559,107391.0
154736,2412338,133983.0
167492,5628044,394176.0
140505,104233,128795.0
182325,5366234,460644.0
178955,2967226,353440.0
195981,1791596,55692.0
142296,55874,27707.0
112580,1294970,152790.0
96058,2043931,105978.0
149654,1723112,91067.0
110090,96952,42552.0
100799,1294182,70546.0
87016,475224,17367.0
72249,1023441,38984.0
193011,5796882,494107.0
143502,96009,88655.0
5811,260713,117520.0
194909,8611016,534023.0
175557,447372,153100.0
121027,2234032,212756.0
137471,75345,108322.0
3751,120630,7443.0
170301,367623,11155.0
166900,2327519,103181.0
68489,1331092,156908.0
26141,59410,16303.0
85389,30413,33025.0
136786,1629242,317744.0
150633,5129768,322317.0
140297,2277106,214137.0
131172,2626926,160171.0
176107,81044,394470.0
172935,52751,19715.0
174013,6731636,435821.0
166205,3683072,316015.0
118880,2326554,252171.0
208241,9288776,573699.0
151985,292740,305819.0
188647,314009,74901.0
136461,2297894,346106.0
1983,82495,11281.0
157791,381839,93740.0
196107,181359,149762.0
163064,5241578,402331.0
181013,99593,262250.0
201144,435716,19206.0
5317,239507,70054.0
208893,900381,62680.0
146116,272118,304701.0
3695,98502,28169.0
141214,1826813,142106.0
154339,135674,164045.0
88886,303780,36242.0
164029,3701714,278925.0
1604,119695,9416.0
196519,187612,444849.0
1100,99371,2119.0
122928,206117,72900.0
3818,34055,18702.0
181379,1808235,71597.0
182489,1446201,42556.0
99345,2397471,154792.0
162842,3137630,339792.0
110769,163563,25951.0
133259,420333,38911.0
8725,64381,42604.0
185165,6082818,419372.0
98805,35068,200447.0
143219,79012,221121.0
36883,31514,27053.0
99415,1047540,88042.0
65033,1028539,105371.0
5781,82948,41280.0
95750,163914,279159.0
153736,81684,161535.0
146098,1219390,310458.0
133871,62502,61041.0
197411,9206798,558095.0
205369,1245647,78197.0
200820,3741700,373571.0
5979,50147,26946.0
124627,34204,74550.0
121567,61865,128333.0
179859,3830574,391962.0
126329,1137455,7177.0
89977,10071,70803.0
92483,1229367,30849.0
82283,63571,71395.0
6623,285879,54390.0
135697,3349884,251028.0
156073,489793,163042.0
7285,328538,11023.0
153042,416712,140231.0
113476,58622,42796.0
80264,38000,52337.0
1678,107282,19931.0
179299,6346162,462477.0
101264,1273658,140697.0
206688,6552758,464605.0
73581,120872,143098.0
25829,28174,23389.0
201302,8515700,589524.0
206893,8767908,519141.0
794,111180,183955.0
48791,434215,14012.0
141946,2545428,318279.0
130636,3713166,277685.0
79547,1002561,39303.0
711,116322,36355.0
192533,266381,86057.0
107875,68704,37488.0
173645,477327,65679.0
147913,3407428,310491.0
858,68646,238.0
146396,248012,56666.0
103294,67861,137037.0
160470,3650290,324820.0
175745,5984026,429039.0
127286,462421,66787.0
151721,2136914,116306.0
157797,4181052,355008.0
172067,6067832,456348.0
175563,4622818,429691.0
82584,30202,62567.0
124204,31532,203655.0
184507,205945,505481.0
177735,2553908,184374.0
149804,1092006,39493.0
5162,91295,63510.0
99946,339312,162678.0
61253,1091751,13579.0
116867,21310,77412.0
3825,200550,6282.0
187153,66262,92937.0
122535,118159,173793.0
130058,3432260,330275.0
150790,1885440,85696.0
94815,1663321,78206.0
5201,81112,8690.0
207514,7925066,500854.0
173431,67985,238850.0
126245,97843,145075.0
179483,367665,51803.0
143876,287045,45823.0
6644,91830,54898.0
2506,123209,18417.0
130436,61565,90086.0
39516,330702,16729.0
185441,5562172,413165.0
153542,813540,236007.0
7541,214388,10035.0
5656,273607,120694.0
1386,52287,46681.0
153026,122467,114006.0
195387,7313522,480477.0
6144,84821,48561.0
98441,30657,38716.0
134702,2718442,294483.0
125858,25101,53872.0
148314,64439,109014.0
111113,2004420,195589.0
71867,1075110,33806.0
117138,1273675,15199.0
6172,61523,2984.0
125185,54803,131045.0
193555,46036,48633.0
151591,3059816,333387.0
153855,1209397,65216.0
111626,3219678,276122.0
4597,97438,1380.0
149725,1320113,98440.0
189209,2421910,477207.0
25759,18217,697.0
7364,332658,16941.0
145604,458485,31973.0
111811,1517249,173908.0
154422,114623,259387.0
146477,3427066,343878.0
142929,48624,457.0
134896,25942,122525.0
166767,1969151,124277.0
102396,1605777,82501.0
191189,158446,62097.0
6860,102460,21219.0
184467,906016,133828.0
2601,119546,89522.0
205277,104512,353912.0
146176,267617,118809.0
190241,4921338,391208.0
163150,128059,56301.0
176553,74611,102283.0
183711,4948838,432991.0
188259,71428,83480.0
134617,13690,175518.0
5480,243585,10996.0
109468,2442502,204765.0
61073,411475,13300.0
147811,91652,141342.0
203068,5673432,467431.0
175667,5990474,414453.0
203152,9128686,550201.0
153592,61909,318851.0
178333,67667,4746.0
170211,108169,41128.0
91353,109162,9369.0
160624,98134,46572.0
79428,427152,38778.0
131936,1272051,36696.0
97639,2124803,84286.0
185229,5278458,376256.0
175097,1568799,212747.0
27871,386792,20544.0
192155,3684194,268066.0
112925,1964773,163710.0
138218,75109,134679.0
88427,47954,70192.0
147567,264606,53977.0
3021,82427,13555.0
154600,924263,193595.0
173039,59290,42743.0
7298,304391,54045.0
133489,66923,97987.0
7306,221344,14430.0
121699,3742040,287299.0
198945,7160176,437081.0
173191,3951908,456956.0
193269,7111818,539039.0
194380,255623,150060.0
161536,24768,161796.0
181495,1073098,115830.0
140529,2752772,283445.0
50954,482527,37725.0
170445,3453052,345003.0
194180,304722,97814.0
149296,5016028,373481.0
55684,821470,20605.0
179181,199991,84648.0
30749,395169,205.0
118220,74881,189133.0
59327,193763,22194.0
115867,367195,83228.0
169476,2248739,361475.0
1744,120670,41417.0
26610,94304,96333.0
193259,7205942,484735.0
142624,42383,65586.0
64197,986233,10360.0
195519,395947,10927.0
26204,64208,49397.0
34271,410097,10476.0
149824,291015,315534.0
198177,6196754,435033.0
47446,428856,16998.0
170715,431091,235708.0
149584,2734566,350849.0
1438,118928,9619.0
52929,471030,11705.0
158518,5275886,379500.0
122845,35308,110819.0
111630,1830713,166822.0
131741,88706,208688.0
198077,8398768,515820.0
127204,3844362,308024.0
152938,374324,153695.0
133121,1227789,92397.0
86028,1220888,53172.0
153122,803052,20907.0
117997,46387,64851.0
121989,30295,124381.0
152431,57963,234149.0
7781,96321,77780.0
4858,84043,21741.0
4391,224578,34899.0
7351,303348,66660.0
206672,7802246,565386.0
98633,89177,10044.0
146028,83100,84254.0
172569,2190451,351067.0
176187,251582,65416.0
176039,61085,43995.0
173387,292735,173616.0
109665,1072754,79073.0
129824,198346,79719.0
141068,66960,89372.0
131192,2536436,179053.0
170885,5826432,426265.0
174703,1282053,32534.0
205617,2379424,127885.0
171337,3705822,443297.0
126789,3102906,214069.0
102860,2261629,219781.0
149721,3421270,267319.0
60074,448157,8960.0
85354,411272,15362.0
200124,4574654,575745.0
1366,115988,20539.0
198425,22715,161579.0
60201,63555,26302.0
108432,64396,145436.0
115556,430164,15021.0
194314,1830503,93089.0
202445,8212958,575561.0
172735,2593290,164502.0
67907,127626,31132.0
167660,105268,124101.0
7155,337909,8696.0
177811,97146,133515.0
157783,253709,34772.0
166322,1826632,40690.0
4333,94142,11896.0
165523,4620316,336216.0
200998,2296853,268340.0
202341,3401962,284593.0
6518,99587,18886.0
132068,2936180,283708.0
166193,3449658,313371.0
155411,2216212,216016.0
159692,1105729,32790.0
1979,91080,10225.0
55255,800027,14313.0
8589,98437,29383.0
179961,88856,85791.0
8748,57171,42801.0
193962,2113625,79379.0
122381,111386,113210.0
178943,258960,36250.0
179953,6359956,431530.0
142775,54263,286789.0
135615,475217,19342.0
130243,28352,50104.0
105612,464320,10006.0
26107,57426,4025.0
176149,933361,62757.0
192051,7858616,498062.0
52581,70557,81309.0
150896,2113820,209385.0
131455,33871,26321.0
193543,3973724,375860.0
144027,10195,175005.0
158458,30317,118889.0
82324,1571724,44160.0
182597,111731,111749.0
126727,432044,32649.0
100436,2309788,127918.0
196709,4023852,342291.0
132906,3625152,321494.0
130526,1534786,69619.0
117690,40321,33111.0
140617,1018723,15531.0
169466,1284485,51122.0
200312,3127016,354083.0
172357,175555,55710.0
182121,26633,184606.0
135641,68941,73147.0
155595,4210080,347881.0
172253,95730,38966.0
142891,70299,2232.0
118514,1232784,241953.0
148950,1602474,52776.0
181977,3923,53390.0
197973,2411112,217337.0
88580,164347,88562.0
197865,5130442,531647.0
138962,55950,47447.0
32333,281176,52277.0
91128,376136,23514.0
161396,30473,23255.0
192571,830681,14428.0
144330,1471236,29977.0
189467,1232047,50300.0
126012,800332,84805.0
189685,5568250,399912.0
83763,13422,38830.0
26749,102722,5048.0
181803,49361,146734.0
25811,25493,43689.0
132864,174676,46626.0
199926,2528786,212249.0
81535,1477076,41439.0
103180,71707,167494.0
752,105737,215107.0
180245,6692354,464458.0
197805,38880,100344.0
102523,1414404,149101.0
157685,43932,352689.0
168642,2057931,81556.0
102421,862826,355551.0
61941,870122,14232.0
27221,197213,31161.0
181227,6618178,429805.0
123067,25546,149642.0
186765,95622,222736.0
143589,39198,60958.0
133385,1488594,101852.0
144858,80800,45555.0
101971,1510985,37757.0
909,53604,284.0
114995,2319632,254611.0
35331,32404,22965.0
113755,103282,91207.0
70880,60050,68692.0
185837,6984198,508735.0
175289,1160022,51871.0
97858,1655416,126797.0
137889,69272,289542.0
154784,2641152,158951.0
157530,66905,28783.0
133059,134743,172075.0
180051,203224,50896.0
202561,9412268,567973.0
144064,3899932,316761.0
84529,412298,13746.0
370,110622,36593.0
25802,24593,43149.0
170157,6174392,443053.0
131808,3591984,283703.0
59018,857191,12473.0
1284,38355,910.0
192987,3568804,378423.0
5509,303356,30586.0
123429,119505,48689.0
45440,364955,9786.0
26700,100280,11131.0
205365,8585418,608613.0
6167,29605,118936.0
136842,366919,213950.0
124871,1607577,118640.0
162472,1836974,91921.0
157106,3495026,377985.0
104231,2165735,110410.0
181971,4284,22936.0
392,108069,18242.0
149592,2102502,220488.0
112788,1956620,225886.0
118175,55718,134834.0
133371,1651062,60170.0
168140,35877,236696.0
26764,103923,13995.0
8378,101746,26142.0
120146,3205728,283712.0
166673,2610768,161808.0
115473,1337034,91237.0
107848,1814930,76127.0
25952,41587,45578.0
129681,73323,131314.0
187949,1786490,57513.0
1939,36868,887.0
193888,7400118,537791.0
83339,265148,165402.0
154416,337717,38553.0
6098,84302,29450.0
174893,1131724,269795.0
110046,67224,45007.0
6600,107492,41660.0
93272,1482459,73723.0
174773,953460,335708.0
5362,111701,43643.0
115218,1077394,75007.0
100365,2088714,133823.0
155683,182730,301494.0
198269,1708133,278461.0
139616,50085,30299.0
137853,884038,101956.0
181401,778695,140146.0
4440,67824,12481.0
128748,90743,107509.0
151074,42255,339471.0
166026,1844784,210306.0
152591,2888046,365222.0
137244,1090645,200961.0
136219,1865573,138372.0
135242,3013258,222297.0
156583,3595550,250686.0
111848,45544,91245.0
109983,78238,116760.0
145376,277044,68494.0
204880,2292808,399962.0
113152,376874,63334.0
142210,4273886,338729.0
2821,10418,53761.0
204664,295295,212648.0
121145,2354205,151044.0
34426,417182,193661.0
180713,294997,468252.0
1389,85750,17692.0
186393,6890376,459073.0
167418,228459,28275.0
84395,1161864,48171.0
165875,5032026,362579.0
197267,264507,34416.0
155166,288252,85220.0
188493,307681,56836.0
134244,88196,42098.0
181513,5790492,435050.0
58941,1068658,99339.0
183479,83584,303132.0
159349,1324056,27043.0
62334,108597,41666.0
6254,28597,14675.0
4887,267804,10796.0
85362,1227929,37583.0
91605,1294212,119425.0
138966,382868,60843.0
80553,1049402,38568.0
197629,7446332,543809.0
155816,2241676,153397.0
61240,1139797,13310.0
42163,79807,22975.0
83161,1000775,44742.0
190583,1421036,50093.0
186957,6054650,467433.0
7299,329388,337.0
117527,928154,52444.0
136068,60405,221717.0
126000,325794,123283.0
186799,113346,69131.0
186769,105220,82851.0
169440,1485050,68503.0
102903,1670345,75656.0
84972,1173494,31890.0
154790,73290,98025.0
193701,101327,36934.0
165565,184950,185111.0
152680,3113456,216529.0
2541,139134,796.0
122423,140340,57943.0
176973,3025712,221518.0
162388,1307064,25182.0
158735,1637620,52406.0
202803,10050780,593489.0
3531,99014,123757.0
166054,6045752,411039.0
7323,301357,338.0
191231,244283,36945.0
188583,5671902,504249.0
51617,88326,50812.0
54778,775488,15156.0
183279,5628792,444291.0
190899,84391,535240.0
144666,32261,3936.0
7253,18033,82283.0
678,108181,27768.0
184677,1614430,158388.0
161712,96427,123628.0
145923,259958,315256.0
139489,183306,41614.0
202439,6751668,496243.0
197463,74225,100922.0
177727,5062390,367042.0
189077,5849982,408846.0
144628,2962826,253296.0
139361,1198333,22177.0
36529,399295,1830.0
174039,3750976,458352.0
54780,489237,12435.0
200142,120431,228571.0
182251,21434,67501.0
57401,896798,13252.0
176677,6131712,411549.0
103418,1572146,117530.0
132549,4270516,309304.0
3722,143422,60005.0
151935,2217777,174369.0
6309,107523,32083.0
5703,81751,33076.0
1945,47296,654.0
165173,2320388,267931.0
145,112442,9737.0
139970,113436,58009.0
154344,2658126,185640.0
184491,119588,28494.0
149041,2243123,104194.0
195307,7250056,471856.0
132640,131624,113824.0
194560,108660,117739.0
186841,4789160,385808.0
115708,88805,48504.0
162516,99333,163510.0
202823,11144,40575.0
204752,34173,49786.0
79627,291833,20591.0
2949,55928,646.0
98140,1291549,56928.0
132814,34486,79973.0
204172,2381317,133454.0
7493,51077,28285.0
78043,73498,261538.0
196615,162162,326338.0
152910,302525,195562.0
59895,91406,45996.0
94283,781599,111304.0
103523,806940,20223.0
4326,95647,1632.0
192333,7146028,466961.0
201662,7957694,502292.0
6090,84210,81001.0
153398,827498,39510.0
134168,3263690,250784.0
34057,67148,39464.0
206503,330950,569386.0
185067,1175735,204584.0
132590,2171902,250745.0
128316,106301,134463.0
186935,5851786,466876.0
57504,808506,14069.0
52872,403692,16447.0
99026,112387,38414.0
131874,89012,251406.0
149300,67532,143437.0
176769,2413338,228064.0
157761,407924,36613.0
163565,2444092,209103.0
189369,3567664,323611.0
136395,47427,85044.0
1141,113328,566972.0
1661,119210,10871.0
871,116934,241058.0
84250,36711,26530.0
141844,65670,31648.0
157336,3040224,325186.0
133343,939684,42413.0
1849,119947,6264.0
141530,2328503,113388.0
201022,54463,78842.0
165103,2387499,331313.0
172247,93649,20473.0
176869,165138,251287.0
105290,2072227,100681.0
46008,38948,51571.0
125541,1947964,180644.0
155527,338479,41568.0
189165,2093218,78184.0
91562,6886,56801.0
88315,69120,47251.0
113814,20740,286868.0
146684,5184298,367326.0
79278,12486,54198.0
141714,3993894,300542.0
93980,383010,76489.0
121033,2343585,264048.0
136433,473006,21578.0
146190,107311,32295.0
32062,97115,43912.0
177469,3286560,287904.0
62374,758774,12113.0
130870,108380,47412.0
79127,30817,43849.0
3776,40580,13757.0
171455,6399158,435366.0
196027,6097278,467394.0
156141,91322,64239.0
141550,1647483,70418.0
125055,20572,53528.0
203485,5189440,394262.0
196033,88670,181342.0
169572,5298986,345176.0
190289,424319,506233.0
75831,19993,31678.0
3714,94882,73079.0
150062,129114,287344.0
127494,105436,274990.0
189811,273896,126793.0
97311,1349451,79697.0
152260,4302562,362571.0
8783,368447,6947.0
44597,57697,37939.0
175001,448621,59423.0
82353,79924,1906.0
141692,2597760,306943.0
6932,323944,13537.0
31847,34303,44875.0
5306,93854,45878.0
129673,2095713,207766.0
150788,3904778,286697.0
192811,72403,6966.0
72958,1129428,19197.0
184443,4828330,423415.0
2099,38969,13850.0
123018,1525346,107073.0
51249,52805,28955.0
130738,100100,87122.0
80044,181212,207937.0
143685,66058,156068.0
53004,800003,14547.0
144037,499540,78115.0
199838,2355871,118664.0
125365,1178654,44989.0
189071,4015500,369523.0
6263,264395,10782.0
132858,44796,81235.0
177883,7310906,473812.0
172799,85932,77060.0
177143,4390,174102.0
126973,1432989,163978.0
1878,120531,58680.0
54286,440963,2503.0
184141,922591,60869.0
121192,1486670,53459.0
122203,43790,174624.0
3046,113416,29371.0
151210,93115,173080.0
155559,133233,388237.0
149412,95512,154738.0
205156,2584384,515001.0
163525,1380790,333126.0
135951,114306,28229.0
182297,30604,128756.0
61132,942385,7446.0
57044,439547,49367.0
1464,116922,638.0
178013,68310,50569.0
176745,449398,196379.0
135119,76208,46278.0
127178,2891174,283235.0
5095,265713,27593.0
148606,38205,44001.0
4433,49966,69605.0
26462,85210,13633.0
92252,1611180,72186.0
128245,81203,81887.0
171961,5882704,406099.0
146380,206067,211275.0
200794,7112154,487850.0
176003,1046930,43585.0
120486,109555,74309.0
26672,98368,85556.0
101967,53388,62472.0
163154,29930,66824.0
205986,7595276,627939.0
164855,412366,25786.0
2577,119665,30950.0
198823,6514010,539470.0
200860,3278420,314353.0
173781,4187590,326011.0
139435,1117598,55074.0
183453,99464,110920.0
132979,2371486,134126.0
120795,61402,48714.0
161300,2056554,126140.0
48741,478049,14201.0
184689,5085522,461992.0
110447,2081260,96769.0
170465,2976152,409820.0
193125,63067,83359.0
159873,1252512,55608.0
189389,121657,55390.0
177385,92090,42029.0
110627,71610,98136.0
92163,1056422,25774.0
154880,266861,220949.0
154190,63544,105833.0
156846,90246,56078.0
121436,94021,109161.0
139411,1591123,59582.0
68259,1241195,13123.0
79592,1386588,27581.0
158493,26120,160906.0
176195,120200,222872.0
121041,32655,64926.0
68,113149,4482.0
46500,74836,60269.0
113955,21647,118245.0
93931,71445,258227.0
151115,36416,165759.0
198877,7003952,457221.0
198781,8291224,554600.0
1988,93176,39929.0
7108,108656,18857.0
182269,35743,127408.0
113902,59417,198567.0
188869,4359724,386222.0
643,117312,287305.0
184931,1137450,395990.0
63853,455824,6972.0
134124,67321,3122.0
157975,498355,41617.0
167852,92288,109213.0
153330,159948,35749.0
148915,2415496,142635.0
179131,64232,79446.0
69302,1122599,18468.0
186197,96866,15433.0
141028,77732,58008.0
48817,492492,43673.0
148114,5161392,369165.0
163741,98463,321142.0
183259,271945,75118.0
100155,1667130,76686.0
120765,296251,71886.0
176165,6212210,461297.0
48264,63787,5721.0
191341,289092,180790.0
43997,436857,34581.0
144834,29972,265491.0
129644,3181314,233863.0
76171,107214,11122.0
166798,93722,225525.0
5011,245046,12660.0
3342,86969,11296.0
180927,31996,118328.0
157557,1705772,76788.0
109241,1937133,146375.0
95199,1586265,76494.0
160816,91839,156954.0
45382,398027,7870.0
207225,848360,398412.0
156425,33914,95967.0
154951,101477,89337.0
32928,374584,9636.0
188439,370425,110855.0
200892,3456872,590710.0
92180,1567130,70149.0
186233,64882,231014.0
146532,997038,19988.0
998,117603,9400.0
97823,1723118,72245.0
5049,83511,150.0
521,107983,2088.0
172719,285800,56759.0
5346,100934,5203.0
100838,1937189,99480.0
188189,5688932,424781.0
126797,3474462,253377.0
188675,6768578,483184.0
137576,907856,168853.0
8746,328031,21619.0
161159,4872896,405388.0
42559,59673,79406.0
195733,9170648,558341.0
59852,63775,48564.0
120490,43658,39485.0
100336,1639426,45316.0
208802,10627776,624995.0
140367,175122,13415.0
89720,1100051,55890.0
193803,1105263,15575.0
173745,3823116,378111.0
156479,36833,174781.0
171701,5129510,371859.0
80449,125522,49813.0
53988,765447,6022.0
180231,5657846,419680.0
76533,977646,
165823,5129818,369769.0
139857,4005402,318781.0
173693,484382,7298.0
1063,116714,56830.0
159255,4397382,363607.0
2636,37099,29243.0
140497,49933,225958.0
164867,1019437,79737.0
1746,120820,12538.0
2877,73812,11326.0
170949,4411596,413998.0
206272,6535880,517116.0
143937,229328,265760.0
135837,473310,31248.0
119780,61654,121038.0
6535,333780,10327.0
129046,76312,81189.0
178321,818897,15703.0
208613,4045444,495158.0
104508,1198340,26971.0
96121,1535438,82696.0
139513,73196,4580.0
56003,405336,4723.0
141761,1519461,57876.0
3047,83911,276635.0
180065,6046754,466380.0
2352,85244,12560.0
91630,1229238,56292.0
199342,7897122,520369.0
119649,3441700,250114.0
3951,202641,63956.0
149877,75849,62752.0
1463,120318,25796.0
193509,5706876,537931.0
174671,70614,50196.0
129040,70752,86501.0
170377,2102508,343887.0
8493,100133,12651.0
143482,1080019,46281.0
197273,6111628,422229.0
138346,1866205,59570.0
6947,311113,8619.0
25971,44486,43358.0
189709,1548624,63286.0
31856,368314,39179.0
120843,90490,125458.0
205293,1866221,53338.0
132800,2788716,284537.0
174429,3897080,276678.0
102807,1605735,70757.0
7274,73282,29473.0
203282,6072502,525200.0
133531,68742,96793.0
192313,4534886,359058.0
143757,53643,76157.0
110372,58981,38655.0
202914,85379,107364.0
27365,248928,55256.0
112767,2182256,253310.0
184719,7993166,504173.0
92819,1686784,81870.0
98087,1362058,114606.0
26719,101531,28553.0
135721,78048,222311.0
5351,289054,44768.0
125133,1160018,16926.0
94750,42767,76011.0
131894,88072,155157.0
111456,39217,1840.0
179515,3707514,323052.0
113311,54058,50378.0
72113,1130088,22447.0
89039,1549572,55420.0
155018,4503598,329010.0
206357,10720196,625331.0
196771,4728582,365839.0
123042,129119,47993.0
6439,48966,32087.0
123387,38606,144744.0
108729,2316411,181886.0
2141,90633,4978.0
93206,279083,85883.0
563,107002,51980.0
5638,58379,1682.0
153188,433770,8846.0
184411,64004,44198.0
144082,89542,39069.0
201282,7297954,472035.0
26191,63426,42634.0
131098,2204315,238302.0
80816,82235,30931.0
7105,193854,72087.0
6936,319343,10719.0
86835,822847,38321.0
173173,6772874,452413.0
52118,271210,30081.0
153744,5210376,384262.0
132854,42618,81124.0
140273,1711510,92127.0
141968,3186946,266061.0
7181,59712,30080.0
193169,5610526,397355.0
161656,4568106,340712.0
170048,2435076,150747.0
152366,64132,19293.0
5595,76704,26680.0
4103,92965,10110.0
190351,295260,188364.0
8609,14341,701.0
32834,40558,27883.0
50802,490084,1257.0
192543,83930,45962.0
192011,2032505,111587.0
133927,24932,167057.0
194480,763852,40620.0
184925,5592878,477033.0
167594,94143,300544.0
138958,4296254,323383.0
129005,2246673,189204.0
80400,34965,69119.0
33401,7613,31819.0
144488,1599378,50458.0
182275,28323,202008.0
89939,41414,123723.0
8041,105103,62383.0
201142,1062965,54901.0
158709,4943594,353125.0
148474,1345776,23167.0
107065,489085,14569.0
199277,6502956,517324.0
96056,279919,81436.0
165761,3273434,352334.0
154800,70116,78071.0
200730,1144581,54208.0
201847,6688354,436549.0
183379,4106376,335788.0
108209,1946269,91052.0
119705,1886644,115084.0
162410,3598648,308174.0
151072,42988,68754.0
1873,119683,4415.0
71730,1276996,70569.0
104226,1718807,212927.0
191771,910888,63101.0
122321,25465,23122.0
167800,6302122,429801.0
128968,348124,15567.0
176507,2460976,150015.0
33801,399102,15767.0
197313,45814,45991.0
118766,2526846,298445.0
86083,252490,31408.0
121211,1034320,15616.0
2473,91991,12278.0
115770,3060492,253254.0
207898,170311,390495.0
156635,38230,29490.0
122228,57393,27858.0
179547,1505114,313550.0
199418,1879012,95667.0
90819,26605,157924.0
4797,52896,33725.0
129792,40214,45628.0
155064,1974419,301365.0
127232,3148468,223202.0
206839,95189,87341.0
4316,77716,50541.0
122950,17120,183932.0
177553,32840,43816.0
127608,73834,86598.0
208275,2934340,289963.0
169882,63026,105843.0
170469,328420,52655.0
72657,76147,58435.0
124133,463996,212067.0
129482,72277,281249.0
110852,36673,80918.0
103245,391728,53928.0
152737,101927,43953.0
3738,72226,5121.0
179439,1161447,13024.0
186431,1783413,58105.0
201154,1251761,34440.0
170727,3021686,415647.0
2822,104839,9096.0
162078,1562918,296472.0
172277,98003,45249.0
130676,73846,269426.0
174791,953454,92676.0
133327,64590,158443.0
166348,2336960,128104.0
194086,100464,191513.0
124452,49834,74527.0
91981,1726738,55741.0
157679,217990,72753.0
4345,254099,26475.0
5784,288477,9645.0
69574,1034325,19079.0
111663,2784512,254474.0
135801,94374,66212.0
123745,49672,102293.0
3418,103074,1541.0
127033,2434988,166886.0
128554,2287715,163431.0
120384,2609156,157674.0
139367,1810710,339709.0
174875,238891,29458.0
5363,241760,10985.0
128798,42194,5770.0
109677,46683,108668.0
94308,50983,328918.0
96730,81180,85339.0
128369,2192888,133459.0
183285,6595902,444998.0
5280,102829,129542.0
48647,105618,98498.0
207235,3968004,509901.0
141727,3400980,335837.0
721,114103,
76823,38182,36916.0
2110,83798,9442.0
124222,36328,100900.0
94670,77860,258253.0
1996,95889,10306.0
166201,1498574,167012.0
191887,3568380,453664.0
50382,464828,31325.0
63119,1042499,18548.0
99519,1570594,72678.0
153468,70783,185495.0
123010,68674,85762.0
123341,53638,50791.0
113045,1235827,35837.0
86766,1330205,19482.0
142695,3101132,329205.0
4203,102005,2453.0
150054,129222,86482.0
438,109493,19176.0
117995,44931,81740.0
174307,1660,193959.0
127974,2290065,126757.0
105742,1837703,162903.0
173915,1205497,311282.0
146780,80700,56970.0
69169,40820,17829.0
