,Field_ID,Elevation,Latitude,Longitude,Location,Slope
1568,26891,611.85315,-8.169396009730182,-3.2858279388987546,Rural_Hawassa,6.941769
1569,36177,838.6646,-10.534884957739346,0.3223682647671901,Rural_Sokoto,0.5454028
1570,758,347.65256,-11.29634711433658,-6.930061058456494,Rural_Hawassa,11.294659
1571,12080,565.25055,-12.50387290112983,-9.245432904504304,Rural_Akatsi,5.557243
1572,42426,675.98175,-7.565633116333559,-3.5561048080872157,Rural_Hawassa,2.872636
1573,21899,439.11517,-11.50811469634883,-5.402996747541693,Rural_Hawassa,12.639585
1574,8468,638.1752,-7.024949928217179,-5.655255158784256,Rural_Hawassa,3.1302185
1575,24836,832.44055,-7.763883618642898,-8.146306969804565,Rural_Akatsi,12.857649
1576,35102,928.7282,-4.519784489944618,-4.709286116624646,Rural_Kilimani,8.342031
1577,12513,224.95166,-12.756191722250808,-7.011144119213031,Rural_Hawassa,3.8565545
1578,5726,484.6015,-11.909121394201811,-9.659857437259944,Rural_Akatsi,7.182041
1579,43390,583.5633,-10.72412407358008,-9.745445112502956,Rural_Akatsi,1.1740543
1580,38900,776.7425,-6.682517242410137,-7.123759481374891,Rural_Amanzi,6.7143807
1581,13748,630.4959,-6.249970691917033,-6.587710357484444,Rural_Amanzi,2.0302439
1582,262,880.28986,-3.758322333347383,-2.0290404971724145,Rural_Kilimani,6.622269
1583,36239,848.0909,-2.348040351010491,-8.236399259534052,Rural_Kilimani,11.551789
1584,41118,404.04434,-10.68357283447135,-5.3083998433257324,Rural_Hawassa,6.2298484
1585,14493,755.65295,-10.715112687111471,-0.0830470390155002,Rural_Sokoto,9.938938
1586,7468,262.85223,-11.557677321926164,-6.691316490673354,Rural_Hawassa,6.776001
1587,5373,567.30536,-1.6361408199905902,-5.488584422784706,Rural_Kilimani,9.876454
1588,32227,330.09503,-13.008510543371784,-6.7183441775922,Rural_Hawassa,4.0463896
1589,9994,688.44666,-2.67245026388032,-4.605679983435736,Rural_Kilimani,18.658047
1590,341,553.1635,-6.047214496373391,-3.781335532410932,Rural_Hawassa,4.983069
1591,3843,639.4239,-5.885009539938478,-7.894048558562003,Rural_Amanzi,22.132992
1592,273,763.0313,-3.190604985825184,-1.776782085929851,Rural_Kilimani,1.9983621
1593,39438,552.366,-8.417209137616858,-2.474997331333374,Rural_Hawassa,18.977077
1594,20481,775.92926,-4.596381274927772,-1.2317237330664563,Rural_Kilimani,4.241711
1595,5011,807.512,-4.681989446379532,-5.281372156406887,Rural_Kilimani,15.513042
1596,28613,862.87836,-5.398394670633735,-5.73183360505432,Rural_Kilimani,43.35657
1597,41515,702.18463,-8.106316304449939,-5.772375135432589,Rural_Hawassa,2.635905
1598,24093,466.30634,-11.530643162520343,-9.209395988612508,Rural_Akatsi,3.2467465
1599,21099,492.46872,-1.0323779265939663,-4.065126245058815,Rural_Kilimani,43.54253
1600,31997,634.82654,-10.273554750149762,-9.718417425584107,Rural_Akatsi,8.860072
1601,21571,826.57623,-1.892965334345872,-8.475143827317192,Rural_Kilimani,20.22511
1602,28119,690.3048,-4.042181007108482,-0.5515269456088314,Rural_Kilimani,2.7129738
1603,44570,510.2128,-1.726254684676654,-5.08767373348849,Rural_Kilimani,4.052114
1604,16063,782.08453,-2.6364047180058936,-3.2948371678717034,Rural_Kilimani,11.056384
1605,322,712.45154,-3.190604985825184,-7.015648733699506,Rural_Kilimani,13.894613
1606,32417,505.49478,-8.615459639926197,-5.907513570026819,Rural_Hawassa,1.7081702
1607,24268,436.346,-10.715112687111471,-8.727402238559755,Rural_Akatsi,1.1180751
1608,19443,-321.48187,-0.7530249460671694,-3.4795263618171512,Rural_Kilimani,20.503197
1609,30038,388.7523,-11.021499827044089,-9.03371602364001,Rural_Akatsi,4.2869916
1610,3426,836.1712,-8.345118045868006,-8.011168535210334,Rural_Akatsi,17.986107
1611,39771,812.4603,-4.16834041766897,-1.4524498429036987,Rural_Kilimani,11.182306
1612,10761,845.16797,-4.46571617113298,-2.916449551007859,Rural_Kilimani,6.335224
1613,15217,765.13086,-8.489300229365707,-0.0695331955560771,Rural_Sokoto,2.1066718
1614,16124,559.70514,-9.169659907745489,-5.339932144731053,Rural_Hawassa,3.0800164
1615,38034,706.44495,-8.381163591742432,-0.4434161979334472,Rural_Sokoto,2.9378226
1616,13345,640.3123,-5.227178327730215,-7.339980976725658,Rural_Kilimani,23.488413
1617,38938,810.90857,-11.016994133809783,-0.4073792820416526,Rural_Sokoto,16.529837
1618,33413,409.68567,-14.526929163331952,-7.439082495428095,Rural_Hawassa,5.968615
1619,2863,858.25806,-2.1633069284040616,-1.303797564850046,Rural_Kilimani,0.5336611
1620,15121,655.4185,-8.146867543558667,-3.889446280086316,Rural_Hawassa,7.8518214
1621,9146,483.6923,-9.854525279359567,-2.704732670143565,Rural_Hawassa,15.428222
1622,6865,143.86328,-12.41826472967807,-6.916547214997071,Rural_Hawassa,1.5595025
1623,27298,552.1661,-1.2486512018405185,-3.3714156141417675,Rural_Kilimani,15.060289
1624,30995,415.78937,-11.28283003463367,-8.844522215208087,Rural_Akatsi,12.486655
1625,22781,812.8068,-3.659197082192712,-0.9164007190132526,Rural_Kilimani,0.7513823
1626,18194,657.5129,-7.160120725246274,-0.5019761862576135,Rural_Sokoto,2.0478818
1627,8200,842.4812,-10.282566136618367,0.3448913371995619,Rural_Sokoto,7.0123596
1628,7390,736.7958,-5.988640484327449,0.8584173886576365,Rural_Sokoto,36.439068
1629,30830,514.4975,-0.4736719655403743,-3.132671046358628,Rural_Kilimani,5.280923
1630,16890,577.53845,-6.880767744719478,-3.484030976303625,Rural_Hawassa,1.9158304
1631,19685,827.0951,-1.1855714965602733,-1.7948005438757486,Rural_Kilimani,11.069393
1632,14058,656.2651,-8.831732915172749,-5.614713628405988,Rural_Hawassa,16.817501
1633,10089,413.63364,-11.057545372918511,-9.020202180180586,Rural_Akatsi,22.65097
1634,1331,191.63806,-11.92263847390472,-6.065175077053421,Rural_Hawassa,6.970273
1635,29303,707.9565,-5.898526619641388,0.7908481713605214,Rural_Sokoto,18.634487
1636,6016,718.45764,-3.1140082008420293,-2.416437343009207,Rural_Kilimani,13.292458
1637,19387,504.66306,-7.696298220128351,-1.8984066770646584,Rural_Sokoto,6.5907974
1638,31232,437.6333,-1.0909519386399076,-6.096707378458741,Rural_Kilimani,12.44932
1639,29574,622.709,-7.403428159898644,-4.312880041814903,Rural_Hawassa,10.483485
1640,19413,804.41833,-3.370832715197309,-4.902984539543042,Rural_Kilimani,7.4000363
1641,32465,806.31036,-2.924769085001296,-8.060719294561553,Rural_Kilimani,15.20773
1642,17516,869.9525,-3.44292380694616,-7.312953289806813,Rural_Kilimani,22.130617
1643,12024,-509.7411,-13.71139868792308,-6.488608838782009,Rural_Hawassa,23.074417
1644,725,405.7907,-10.913363189420812,-5.452547506892911,Rural_Hawassa,10.2133255
1645,38936,300.54575,-12.886856826045598,-7.267907144942069,Rural_Hawassa,12.459549
1646,28086,826.87244,-3.722276787472957,-5.353445988190476,Rural_Kilimani,1.5116533
1647,35053,607.87305,-7.493542024584708,-5.299390614352784,Rural_Hawassa,19.631443
1648,4246,464.33127,-9.881559438765386,-7.466110182346941,Rural_Akatsi,6.2745113
1649,36096,596.4504,-6.299533317494369,-2.8849172496025384,Rural_Hawassa,17.013222
1650,33930,803.13293,-7.872020256266174,-7.77692858191367,Rural_Akatsi,4.406917
1651,35417,329.06702,-11.25129018199355,-6.398516549052522,Rural_Hawassa,5.9855957
1652,31754,645.5336,-8.083787838278422,-6.587710357484444,Rural_Akatsi,16.15042
1653,21484,743.3411,-5.605656559411681,-4.366935415652596,Rural_Kilimani,2.019665
1654,28446,561.88245,-5.966112018155934,-4.272338511436635,Rural_Hawassa,9.6195755
1655,32025,456.95206,-0.7575306393014731,-4.673249200732851,Rural_Kilimani,8.29531
1656,40659,691.9849,-8.232475715010427,-4.934516840948362,Rural_Hawassa,0.6902342
1657,25290,891.4125,-2.0776987569523016,-3.317360240304075,Rural_Kilimani,10.755933
1658,24316,663.22253,-5.3848775909308255,-0.4389115834469728,Rural_Kilimani,1.2648147
1659,103,764.91223,-8.633482412863408,-7.470614796833414,Rural_Akatsi,7.811734
1660,34362,883.55865,-4.546818649350437,-5.912018184513293,Rural_Kilimani,2.3823075
1661,26760,813.6199,-5.605656559411681,-6.024633546675152,Rural_Kilimani,9.699448
1662,32549,514.9658,-7.466507865178888,-1.3803760111201095,Rural_Sokoto,11.524698
1663,2269,373.28662,-10.877317643546387,-6.263378114458292,Rural_Hawassa,7.3591967
1664,38561,791.08136,-2.667944570646016,-0.920905333499727,Rural_Kilimani,9.125412
1665,2059,652.90704,-2.7265185826919573,-6.700325719646302,Rural_Kilimani,26.656733
1666,14836,763.7678,-3.244673304636821,-6.659784189268033,Rural_Kilimani,6.5892577
1667,640,696.6943,-8.354129432336613,-4.335403114247275,Rural_Hawassa,11.406175
1668,14917,843.7807,-7.840480403626052,0.18722983017296,Rural_Sokoto,11.94766
1669,31542,584.54156,-5.695770424097745,-0.6461238498247923,Rural_Kilimani,6.350497
1670,25747,432.5101,-13.787995472906232,-6.51113191121438,Rural_Hawassa,2.943946
1671,33046,578.4143,-13.463585560036403,-5.650750544297782,Rural_Hawassa,8.005118
1672,14748,213.336,-12.553435526707164,-7.502147098238734,Rural_Akatsi,4.6146393
1673,38598,337.76413,-13.220278125384032,-6.8219503107811095,Rural_Hawassa,3.280346
1674,21266,500.45145,-10.49883941186492,-6.713839563105727,Rural_Akatsi,9.259928
1675,32822,694.5615,-7.89454872243769,0.8449035451982134,Rural_Sokoto,21.00494
1676,14802,350.8074,-11.273818648165063,-6.191304282674703,Rural_Hawassa,28.41834
1677,21298,459.57996,-14.477366537754616,-6.925556443970019,Rural_Hawassa,7.158175
1678,35431,679.2477,-4.663966673442319,-7.619267074887067,Rural_Kilimani,3.9210455
1679,5904,964.8128,-4.407142159087039,-3.6101601819249063,Rural_Kilimani,14.413291
1680,28032,479.1817,-10.449276786287584,-5.790393593378487,Rural_Hawassa,3.0699763
1681,28373,317.25525,-14.19801355722782,-7.740891666021874,Rural_Hawassa,3.7719963
1682,17018,474.00534,-9.165154214511183,-7.168805626239634,Rural_Akatsi,12.859972
1683,37631,341.23505,-11.174693397010396,-6.128239679864062,Rural_Hawassa,11.596075
1684,7738,602.66583,-12.913890985451417,-8.871549902126933,Rural_Akatsi,28.40135
1685,38035,624.49066,-7.119569486137545,-3.2227633360881143,Rural_Hawassa,25.96283
1686,176,288.2884,-12.904879598982811,-6.164276595755856,Rural_Hawassa,5.4210577
1687,9506,126.40275,-12.530907060535649,-6.610233429916817,Rural_Hawassa,1.2950861
1688,33858,884.2015,-6.646471696535713,-7.547193243103478,Rural_Amanzi,29.738043
1689,34194,829.5958,-3.5195205919293144,-1.8308374597675432,Rural_Kilimani,10.307253
1690,9246,757.0773,-5.037939211889482,-5.443538277919963,Rural_Kilimani,3.6382055
1691,17834,-698.52875,-2.735529969160563,-4.26783389695016,Rural_Kilimani,8.269498
1692,5770,604.8694,-1.3973390785725233,-4.159723149274776,Rural_Kilimani,9.22188
1693,16468,678.49115,-9.34538194388331,-0.6461238498247923,Rural_Sokoto,11.448489
1694,18239,767.325,-3.1320309737792424,-3.461507903871253,Rural_Kilimani,19.474495
1695,20252,627.6192,-6.876262051485174,-4.511083079219775,Rural_Hawassa,7.647167
1696,5466,619.1356,-6.01567464373327,-0.2812500764203711,Rural_Sokoto,15.833517
1697,35313,619.13495,-7.516070490756224,-4.975058371326631,Rural_Hawassa,8.564791
1698,36095,472.54813,-1.3883276921039158,-6.366984247647202,Rural_Kilimani,2.4071803
1699,6206,776.01105,-8.678539345206442,-2.0380497261453625,Rural_Hawassa,4.942481
1700,35452,592.864,-9.525609673255437,-1.348843709714789,Rural_Sokoto,5.396985
1701,16739,542.6182,-8.525345775240133,-6.254368885485343,Rural_Hawassa,5.1174736
1702,13298,610.24286,-5.222672634495911,-1.4209175414983786,Rural_Kilimani,22.045576
1703,36112,639.6791,-8.403692057913947,1.146712715791994,Rural_Sokoto,21.96853
1704,32758,829.2429,-3.226650531699608,-4.191255450680097,Rural_Kilimani,23.19495
1705,41841,343.98083,-11.562183015160468,-6.123735065377588,Rural_Hawassa,1.5103085
1706,18872,459.5879,-1.3117309071207632,-4.930012226461888,Rural_Kilimani,1.3463043
1707,29136,422.96704,-14.55396332273777,-7.240879458023223,Rural_Hawassa,13.945083
1708,23430,664.2496,-5.132558769809849,-7.2273656145638,Rural_Kilimani,8.881241
1709,30446,811.5966,-3.803379265690413,-0.9524376349050472,Rural_Kilimani,2.5064986
1710,11823,859.97906,-3.465452273117677,-2.173188160739593,Rural_Kilimani,7.40566
1711,28462,698.03436,-7.79542347128302,-3.839895520735098,Rural_Hawassa,10.846446
1712,13277,708.182,-8.81821583546984,-7.308448675320338,Rural_Akatsi,10.314082
1713,13400,519.99384,-0.9242412889706912,-4.425495403976762,Rural_Kilimani,3.3007066
1714,13941,700.51733,-8.029719519466784,-5.110196805920862,Rural_Hawassa,17.941807
1715,11380,909.11694,-4.280982748526549,-4.5065784647333,Rural_Kilimani,5.6163764
1716,8337,611.25256,-7.227706123760821,-2.479501945819848,Rural_Hawassa,10.262913
1717,2885,340.311,-11.733399358063988,-5.966073558350986,Rural_Hawassa,4.141281
1718,2907,430.55197,-10.453782479521887,-7.416559422995722,Rural_Akatsi,5.599747
1719,20604,829.684,-6.9934100755770565,-8.236399259534052,Rural_Amanzi,11.106114
1720,11124,737.8092,-2.1678126216383653,-0.4253977399875499,Rural_Kilimani,4.6902013
1721,43238,669.1644,-6.497783819803708,-7.506651712725209,Rural_Amanzi,15.093943
1722,4283,465.15073,-10.138383953120666,-4.934516840948362,Rural_Hawassa,9.17
1723,32139,666.7547,-5.948089245218721,-3.3038463968446523,Rural_Hawassa,25.500013
1724,28243,553.5692,-2.523762387148315,-6.40752577802547,Rural_Kilimani,4.3640676
1725,22158,716.05255,-9.926616371108418,-1.916425135010556,Rural_Sokoto,50.887947
1726,24957,417.45325,-1.1360088709829397,-4.907489154029516,Rural_Kilimani,39.1261
1727,43736,765.7502,-2.2489150998558216,-0.7272069105813304,Rural_Kilimani,5.6103387
1728,10491,640.84467,-7.376394000492826,-5.448042892406437,Rural_Hawassa,20.193241
1729,12431,822.7432,-3.988112688296845,-2.583108079008758,Rural_Kilimani,4.015963
1730,14832,578.295,-5.393888977399433,-1.4479452284172247,Rural_Kilimani,12.644759
1731,41746,841.2605,-6.71405709505026,-8.258922331966422,Rural_Amanzi,31.575779
1732,31267,490.29327,-6.727574174753169,-3.749803231005611,Rural_Hawassa,1.9769491
1733,29221,684.7265,-7.768389311877201,-5.853458196189127,Rural_Hawassa,6.6571918
1734,27774,615.18494,-7.286280135806762,-3.686738628194971,Rural_Hawassa,13.950108
1735,21854,779.5538,-2.086710143420907,-0.7947761278784455,Rural_Kilimani,8.736965
1736,4831,47.093643,-12.188474374728608,-6.781408780402841,Rural_Hawassa,7.051755
1737,18097,721.33,-5.700276117332047,-4.294861583869007,Rural_Hawassa,13.295637
1738,12481,602.3971,-2.5012339209768,-4.664239971759902,Rural_Kilimani,0.33060378
1739,19926,418.20645,-12.256059773243155,-5.49308903727118,Rural_Hawassa,2.412705
1740,19052,885.6693,-2.4877168412738886,-8.096756210453346,Rural_Kilimani,23.950125
1741,39501,444.78723,-9.56165521912986,-6.794922623862264,Rural_Akatsi,4.970502
1742,15832,721.5134,-7.452990785475979,-7.339980976725658,Rural_Akatsi,11.564355
1743,5080,626.73615,-5.921055085812903,-0.4524254269063961,Rural_Sokoto,1.9362807
1744,15011,805.26117,-7.673769753956835,1.27734653589975,Rural_Sokoto,4.684421
1745,8570,325.14078,-13.121152874229365,-7.312953289806813,Rural_Hawassa,7.468718
1746,31375,313.0046,-11.19722186318191,-7.204842542131428,Rural_Hawassa,3.230693
1747,27850,784.9567,-3.979101301828237,-1.042529924634534,Rural_Kilimani,18.741526
1748,26208,912.903,-3.6411743092555007,-2.9344680089537567,Rural_Kilimani,8.875824
1749,5139,670.2321,-5.2361897141988205,-7.168805626239634,Rural_Kilimani,14.667985
1750,15019,808.3108,-6.195902373105396,-8.101260824939821,Rural_Amanzi,25.331621
1751,2527,942.2804,-3.573588910740952,-2.4389604154415787,Rural_Kilimani,23.9975
1752,26893,614.838,-2.906746312064083,-6.371488862133677,Rural_Kilimani,11.119612
1753,8410,704.59,-7.3358427613840975,-0.5154900297170364,Rural_Sokoto,6.3521724
1754,11426,675.9977,-2.208363860747093,-2.745274200521834,Rural_Kilimani,4.0851064
1755,22059,750.6043,-3.870964664204962,-0.3983700530687037,Rural_Kilimani,2.522116
1756,18391,828.1597,-4.420659238789948,-5.065150661056118,Rural_Kilimani,6.161796
1757,3940,728.80475,-2.870700766189658,-6.952584130888865,Rural_Kilimani,3.3817577
1758,292,888.3236,-7.70981529983126,-5.961568943864512,Rural_Hawassa,3.65912
1759,22572,321.0662,-13.188738272743912,-8.168830042236936,Rural_Hawassa,11.7593975
1760,17479,770.1605,-3.5105092054607088,-0.9569422493915216,Rural_Kilimani,7.7900176
1761,29044,425.05322,-11.823513222750051,-9.042725252612955,Rural_Akatsi,6.890186
1762,14076,441.1946,-10.066292861371815,-4.601175368949261,Rural_Hawassa,6.5168586
1763,23187,657.7685,-5.1505815427470605,-7.353494820185081,Rural_Kilimani,2.309621
1764,13933,693.0924,-7.975651200655147,-7.547193243103478,Rural_Akatsi,6.3944545
1765,43774,549.621,-6.159856827230971,-3.75881245997856,Rural_Hawassa,18.071741
1766,351,794.2878,-1.4378903176812514,-1.384880625606584,Rural_Kilimani,4.30399
1767,15423,719.6187,-9.4760470476781,-0.7227022960948559,Rural_Sokoto,1.009776
1768,16420,655.6649,-1.573061114710347,-4.069630859545289,Rural_Kilimani,7.335624
1769,21861,659.5157,-5.799401368486716,-8.227390030561102,Rural_Amanzi,23.483976
1770,31588,722.0758,-7.817951937454536,-6.997630275753608,Rural_Akatsi,1.3170599
1771,31245,382.072,-10.494333718630616,-3.6416924833302273,Rural_Hawassa,2.4602454
1772,23467,592.54095,-6.4347041145234645,-3.857913978680996,Rural_Hawassa,7.8906193
1773,6925,741.7553,-9.435495808569373,-2.083095871010106,Rural_Sokoto,3.7413845
1774,34630,459.98764,-0.78005910547299,-3.677729399222022,Rural_Kilimani,26.969036
1775,30396,611.0561,-7.322325681681187,-2.56508962106286,Rural_Hawassa,5.122378
1776,30867,763.6319,-7.9576284277179345,-7.709359364616554,Rural_Akatsi,19.563456
1777,34848,622.70337,-6.506795206272315,-0.3893608240957553,Rural_Sokoto,2.2716625
1778,22114,744.1289,-4.18185749737188,-1.3263206372824172,Rural_Kilimani,6.119445
1779,10428,401.07596,-11.120625078198756,-8.98416526428879,Rural_Akatsi,6.4263453
1780,37444,832.9529,-3.6411743092555007,-1.2497421910123536,Rural_Kilimani,16.791086
1781,24569,779.7327,-3.231156224933912,-3.3714156141417675,Rural_Kilimani,15.451778
1782,27227,753.1136,-8.786675982829717,-7.610257845914119,Rural_Akatsi,13.509112
1783,3555,711.07025,-6.200408066339699,-4.902984539543042,Rural_Hawassa,11.39946
1784,27544,440.943,-10.65653867506553,-6.560682670565599,Rural_Hawassa,17.89126
1785,43940,760.23663,-4.80814885694002,-1.5515513616061345,Rural_Kilimani,11.807104
1786,38089,429.7588,-10.95391442852954,-5.5561536400818206,Rural_Hawassa,3.5367956
1787,44600,741.8792,-4.384613692915522,-1.916425135010556,Rural_Kilimani,9.862773
1788,4157,467.43967,-11.188210476713303,-9.09678062645065,Rural_Akatsi,26.116198
1789,6994,701.6991,-5.894020926407084,-4.637212284841056,Rural_Hawassa,11.920523
1790,2296,593.0148,-6.240959305448428,-4.182246221707148,Rural_Hawassa,10.790885
1791,45078,946.8581,-3.785356492753202,-4.150713920301827,Rural_Kilimani,26.002073
1792,681,588.0823,-8.16489031649588,-2.168683546253119,Rural_Sokoto,15.026865
1793,6623,426.11346,-14.522423470097648,-7.934590088940271,Rural_Hawassa,7.956391
1794,10237,680.40753,-2.902240618829781,-2.569594235549335,Rural_Kilimani,0.47692958
1795,25787,645.58276,-9.719354482330472,-0.8668499596620352,Rural_Sokoto,3.9059443
1796,40308,493.8388,-10.26904905691546,-7.758910123967772,Rural_Akatsi,4.6441717
1797,25961,795.66144,-5.27674095330755,-3.925483195978111,Rural_Kilimani,17.98276
1798,42221,506.0915,-1.8794482546429627,-5.529125953162975,Rural_Kilimani,8.058966
1799,25214,704.35254,-1.8163685493627175,-3.8714278221404186,Rural_Kilimani,14.134714
1800,20214,382.42078,-10.38169138777304,-3.4795263618171512,Rural_Hawassa,0.8559106
1801,39203,820.6082,-8.466771763194192,-7.930085474453796,Rural_Akatsi,33.78446
1802,22074,829.33594,-8.223464328541821,-0.3172869923121657,Rural_Sokoto,17.221233
1803,34830,939.6833,-0.9828153010166324,-2.2227389200908103,Rural_Kilimani,9.8849945
1804,28496,667.9812,-8.75063043695529,-5.830935123756755,Rural_Hawassa,1.259534
1805,31763,209.91008,-11.981212485950662,-6.119230450891113,Rural_Hawassa,1.1055174
1806,41305,448.87085,-9.768917107907807,-7.1507871682937365,Rural_Akatsi,9.772065
1807,24158,611.9255,-2.239903713387216,-7.087722565483095,Rural_Kilimani,11.030694
1808,28620,506.7708,-10.701595607408564,-7.281420988401492,Rural_Hawassa,40.120953
1809,15673,786.1936,-3.163570826419365,-1.5245236746872883,Rural_Kilimani,13.208119
1810,8504,476.74753,-1.0909519386399076,-6.074184306026369,Rural_Kilimani,1.2550179
1811,12524,868.1772,-6.407669955117644,-7.7318824370489265,Rural_Amanzi,5.978301
1812,40374,739.653,-9.084051736293729,-1.8668743756593376,Rural_Sokoto,1.3771785
1813,19811,785.40643,-5.29025803301046,-5.93904587143214,Rural_Kilimani,2.8379996
1814,41159,580.0904,-5.763355822612292,-0.042505508637231,Rural_Sokoto,5.5959883
1815,3519,604.85876,-6.421187034820555,-7.222861000077326,Rural_Amanzi,26.764498
1816,40958,667.11053,-7.754872232174292,-4.393963102571441,Rural_Hawassa,18.690424
1817,12918,673.66583,-7.556621729864952,-5.695796689162526,Rural_Hawassa,5.983326
1818,35821,822.77826,-6.087765735482121,-7.830983955751361,Rural_Amanzi,21.41792
1819,5822,599.16833,-7.70981529983126,-1.465963686363122,Rural_Sokoto,6.723355
1820,6432,648.3559,-5.844458300829748,-8.020177764183282,Rural_Amanzi,21.416908
1821,35437,777.758,-6.141834054293758,0.5566082180638559,Rural_Sokoto,3.6210146
1822,20097,832.6133,-2.2263866336843066,-1.3263206372824172,Rural_Kilimani,2.1354287
1823,18821,811.2232,-6.777136800330505,-8.132793126345142,Rural_Amanzi,4.7048717
1824,41147,756.7193,-0.8521501972218406,-2.8804126351160644,Rural_Kilimani,3.660868
1825,3916,393.24536,-11.007982747341178,-5.848953581702653,Rural_Hawassa,14.171616
1826,5567,511.2666,-1.1765601100916676,-5.830935123756755,Rural_Kilimani,16.36274
1827,41972,360.32642,-11.314369887273791,-4.997581443759003,Rural_Hawassa,8.90617
1828,34649,767.396,-4.0782265529829065,-1.132622214364021,Rural_Kilimani,11.949546
1829,1876,959.608,-3.893493130376477,-4.574147682030415,Rural_Kilimani,23.665625
1830,13728,674.75275,-3.1951106790594874,-6.98862104678066,Rural_Kilimani,4.8872747
1831,19277,798.5433,-3.492486432523496,-0.961446863877996,Rural_Kilimani,14.794856
1832,19762,485.2369,-11.598228561034894,-9.249937518990777,Rural_Akatsi,28.319084
1833,1864,762.149,-2.298477725433157,-3.065101829061512,Rural_Kilimani,15.772825
1834,34307,698.11365,-7.817951937454536,1.0205835101707126,Rural_Sokoto,13.453804
1835,9793,640.19885,-6.18689098663679,-3.637187868843753,Rural_Hawassa,26.063099
1836,6648,68.023636,-12.129900362682667,-6.939070287429442,Rural_Hawassa,24.022348
1837,13802,837.00446,-3.785356492753202,-1.8353420742540176,Rural_Kilimani,31.665071
1838,19645,361.30435,-11.737905051298291,-5.745347448513743,Rural_Hawassa,3.6262598
1839,25181,485.7451,-0.8431388107532332,-3.3128556258176003,Rural_Kilimani,6.329773
1840,15953,-540.5758,-2.6183819450686805,-6.371488862133677,Rural_Kilimani,43.664154
1841,34752,897.93353,-1.3657992259324008,-1.8308374597675432,Rural_Kilimani,2.7111008
1842,22775,734.1662,-8.137856157090061,-3.8083632193297774,Rural_Hawassa,24.300476
1843,23357,927.415,-3.145548053482152,-7.63278091834649,Rural_Kilimani,26.238916
1844,38740,823.3201,-3.361821328728704,-7.520165556184632,Rural_Kilimani,42.503334
1845,33727,688.4232,-9.102074509230938,-8.011168535210334,Rural_Akatsi,5.359614
1846,2705,405.5758,-14.432309605411586,-7.1417779393207885,Rural_Hawassa,4.5559087
1847,43622,635.4937,-6.353601636306006,-0.7542345975001765,Rural_Sokoto,4.288055
1848,25824,833.6105,-4.627921127567893,-4.893975310570093,Rural_Kilimani,9.664734
1849,13586,668.63495,-8.187418782667397,-2.650677296305873,Rural_Hawassa,13.469707
1850,14222,622.7808,-7.619701435145196,-2.754283429494783,Rural_Hawassa,10.623618
1851,43670,498.38547,-0.3385011685112786,-3.497544819763048,Rural_Kilimani,10.385658
1852,44246,760.1133,-4.231420122949215,-6.61473804440329,Rural_Kilimani,21.725637
1853,625,601.23944,-5.605656559411681,-8.155316198777513,Rural_Amanzi,13.431404
1854,26361,702.7782,-6.795159573267718,-6.903033371537648,Rural_Amanzi,6.335429
1855,42474,681.9534,-6.596909070958377,-5.907513570026819,Rural_Amanzi,29.10019
1856,5874,672.67523,-9.58868937853568,0.2367805895241779,Rural_Sokoto,10.21992
1857,4615,711.01117,-10.422242626881769,-0.9073914900403042,Rural_Sokoto,14.216496
1858,38283,880.3273,-1.3252479868236726,-2.6056311514411297,Rural_Kilimani,3.2800465
1859,11420,465.15353,-9.394944569460645,-5.601199784946564,Rural_Hawassa,0.9141767
1860,33423,707.8557,-8.372152205273824,-1.763268242470428,Rural_Sokoto,14.724343
1861,41396,633.52893,-1.897471027580174,-5.646245929811308,Rural_Kilimani,28.113594
1862,37810,894.84985,-6.493278126569406,-8.249913102993474,Rural_Amanzi,12.077408
1863,26339,564.0912,-1.172054416857364,-5.889495112080922,Rural_Kilimani,3.0747898
1864,17598,276.83932,-14.265598955742368,-7.790442425373093,Rural_Hawassa,5.4284706
1865,44047,463.4287,-9.895076518468295,-4.182246221707148,Rural_Hawassa,2.0294938
1866,7671,670.10876,-5.957100631687329,-2.339858896739144,Rural_Hawassa,12.765393
1867,2132,730.1775,-8.678539345206442,-7.249888686996171,Rural_Akatsi,20.062527
1868,23630,796.09564,-3.059939882030392,-3.3038463968446523,Rural_Kilimani,5.1576943
1869,15483,897.27637,-5.182121395387183,-5.912018184513293,Rural_Kilimani,26.013706
1870,21768,784.9657,-3.18609929259088,-3.2182587216016394,Rural_Kilimani,4.4593563
1871,30998,759.41925,-4.280982748526549,-0.5109854152305624,Rural_Kilimani,12.585813
1872,32461,825.64825,-6.930330370296812,-7.952608546886169,Rural_Amanzi,13.123308
1873,31642,757.8065,-5.105524610404029,-5.529125953162975,Rural_Kilimani,13.159028
1874,37985,746.99615,-4.019652540936967,-2.790320345386577,Rural_Kilimani,5.630297
1875,1784,843.3108,-3.762828026581685,-4.457027705382083,Rural_Kilimani,15.468321
1876,26857,578.3124,-2.014619051672057,-5.601199784946564,Rural_Kilimani,12.396058
1877,34512,830.69666,-5.051456291592391,-3.569618651546638,Rural_Kilimani,26.42281
1878,9195,849.35956,-3.5014978189921013,-3.0515879856020893,Rural_Kilimani,4.9906225
1879,1005,645.46423,-6.331073170134491,-2.2677850649555538,Rural_Hawassa,6.531909
1880,8904,597.5853,-8.354129432336613,-5.628227471865411,Rural_Hawassa,11.357342
